Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,352.00,365.75,344.00,351.90,354.012596955124002915,190681,5551,67503476.00,30092,15.78,21.75,-0.10
29-December-2020,329.55,339.50,322.90,333.65,333.184039694025222245,24185,878,8058056.00,12246,50.63,16.60,4.10
28-December-2020,327.00,339.50,326.35,329.15,330.905870093782563390,8637,471,2858034.00,3946,45.69,13.15,2.15
24-December-2020,326.50,329.80,321.00,323.70,325.928967428967428967,5772,348,1881262.00,3164,54.82,8.80,-2.80
23-December-2020,319.90,325.85,317.65,324.25,322.145514448486512457,14569,1288,4693338.00,8929,61.29,8.20,4.35
22-December-2020,310.00,327.00,310.00,314.50,316.931409599830466570,28313,1739,8973279.00,13588,47.99,17.00,4.50
21-December-2020,332.80,339.80,313.00,317.15,324.684563758389261744,49021,1923,15916362.00,28424,57.98,26.80,-15.65
18-December-2020,340.90,341.90,335.85,337.90,337.940680054207219416,16234,771,5486129.00,8191,50.46,6.05,-3.00
17-December-2020,348.90,354.70,337.75,338.70,346.562386590804244194,32515,1389,11268476.00,11220,34.51,16.95,-10.20
16-December-2020,342.00,344.00,339.00,341.95,341.738660124341353257,35869,1582,12257824.00,19321,53.87,5.00,-0.05
15-December-2020,338.00,341.20,335.20,337.40,337.124551184871938083,12533,732,4225182.00,6422,51.24,6.00,-0.60
14-December-2020,345.00,345.90,338.10,338.90,341.194124209743399033,10756,1026,3669884.00,6854,63.72,7.80,-6.10
11-December-2020,340.00,347.50,337.05,338.70,342.594793164031304903,50088,1930,17159888.00,22884,45.69,10.45,-1.30
10-December-2020,331.05,343.75,328.10,339.50,337.763135386119257086,49104,2061,16585521.00,15465,31.49,15.65,8.45
9-December-2020,332.00,339.10,327.25,328.55,330.633864289178199723,26807,985,8863302.00,12911,48.16,11.85,-3.45
8-December-2020,341.50,345.50,334.00,336.85,340.932142074106555579,18244,766,6219966.00,10224,56.04,11.50,-4.65
7-December-2020,343.00,343.15,331.05,338.85,335.349344711978055470,16405,1140,5501406.00,6552,39.94,12.10,-4.15
4-December-2020,331.85,339.00,329.20,337.40,334.765144366861672013,10598,532,3547841.00,5098,48.10,9.80,5.55
3-December-2020,349.00,349.00,331.50,331.85,335.229550754609055308,22727,1514,7618762.00,11238,49.45,17.50,-17.15
2-December-2020,343.95,350.00,328.15,338.55,340.737897711733065913,32907,1262,11212662.00,17133,52.06,21.85,-5.40
1-December-2020,353.00,353.00,342.90,344.55,346.503650201926063995,12876,512,4461581.00,6943,53.92,10.10,-8.45
27-November-2020,338.00,351.30,336.40,346.75,346.014689364433358131,68553,2553,23720345.00,44631,65.10,14.90,8.75
26-November-2020,330.00,342.60,330.00,339.30,337.225518152733342606,28756,1198,9697257.00,9764,33.95,12.60,9.30
25-November-2020,334.85,334.85,325.00,326.75,327.369080779944289693,24412,1364,7991734.00,14140,57.92,9.85,-8.10
24-November-2020,321.00,332.15,321.00,330.00,329.035400020228582987,19774,772,6506346.00,9930,50.22,11.15,9.00
23-November-2020,310.50,325.00,310.50,323.25,319.589464400800515586,29481,1273,9421817.00,11217,38.05,14.50,12.75
20-November-2020,300.85,311.95,300.85,309.20,305.180775403491968989,618104,2795,188633458.00,515143,83.34,11.10,8.35
19-November-2020,304.90,308.00,303.85,306.95,306.048934253977784449,9993,458,3058347.00,4829,48.32,4.15,2.05
18-November-2020,303.95,309.30,302.05,306.00,306.313279202097052618,15641,786,4791046.00,8144,52.07,7.25,2.05
17-November-2020,288.05,302.30,283.35,299.95,295.907790795989853847,41395,2654,12249103.00,26028,62.88,18.95,11.90
14-November-2020,288.35,289.10,285.50,288.05,287.782625633034670821,2567,107,738738.00,1564,60.93,3.60,-0.30
13-November-2020,287.40,287.45,282.10,283.95,284.529939363314805457,7916,517,2252339.00,2607,32.93,5.35,-3.45
12-November-2020,281.00,289.90,281.00,287.40,287.932852472627263764,19271,978,5548754.00,9416,48.86,8.90,6.40
11-November-2020,284.05,288.00,281.25,282.00,283.420044215180545320,5428,412,1538404.00,2217,40.84,6.75,-2.05
10-November-2020,296.10,298.75,278.10,284.95,292.736357730619315721,64652,2181,18925991.00,21380,33.07,20.65,-11.15
9-November-2020,287.25,289.00,283.70,285.85,287.003384431614572964,5023,454,1441618.00,1673,33.31,5.30,-1.40
6-November-2020,284.00,288.65,283.00,283.85,285.578883408392308242,13989,641,3994963.00,5080,36.31,5.65,-0.15
5-November-2020,276.35,286.70,274.00,284.45,281.336003636157036532,17601,1398,4951795.00,11907,67.65,12.70,8.10
4-November-2020,274.80,277.45,271.85,274.95,275.015566790846194784,7516,418,2067017.00,3971,52.83,5.60,0.15
3-November-2020,268.55,279.75,268.55,273.30,275.278206364513018322,2074,166,570927.00,1187,57.23,11.20,4.75
2-November-2020,271.50,274.95,268.90,273.35,271.950917626973965002,14058,632,3823086.00,7936,56.45,6.05,1.85
30-October-2020,278.90,279.90,271.45,276.00,276.525187969924812030,2660,211,735557.00,784,29.47,8.45,-2.90
29-October-2020,275.00,278.60,273.65,275.30,275.557396806266947875,6638,309,1829150.00,2242,33.78,4.95,0.30
28-October-2020,281.95,287.15,278.00,279.70,282.202632983454901263,5621,240,1586261.00,2060,36.65,9.15,-2.25
27-October-2020,286.80,289.00,279.00,279.95,281.561025641025641025,51675,2426,14549666.00,39816,77.05,10.00,-6.85
26-October-2020,279.20,292.50,279.20,285.35,287.460849398463545441,68990,5250,19831924.00,44869,65.04,13.30,6.15
23-October-2020,284.50,288.20,277.20,279.40,280.922897089158835663,21815,836,6128333.00,15895,72.86,11.00,-5.10
22-October-2020,284.00,288.90,282.55,285.05,286.192689024915941029,11599,858,3319549.00,5405,46.60,6.35,1.05
21-October-2020,270.00,284.90,270.00,283.00,278.086214522668632510,27130,2373,7544479.00,18206,67.11,14.90,13.00
20-October-2020,265.40,273.00,265.05,270.20,268.272740986574143913,19887,1365,5335140.00,13583,68.30,7.95,4.80
19-October-2020,266.20,275.45,263.10,264.70,266.917530970901757418,13884,1013,3705883.00,9084,65.43,12.35,-1.50
16-October-2020,264.30,266.70,260.00,262.25,262.420756186709808856,33378,1705,8759080.00,26216,78.54,6.70,-2.05
15-October-2020,264.90,265.00,260.10,260.90,262.691229020032485110,18470,1501,4851907.00,15287,82.77,4.90,-4.00
14-October-2020,260.00,266.40,259.60,262.90,263.756177557884203796,35977,1931,9489156.00,27756,77.15,6.80,2.90
13-October-2020,266.00,271.00,261.40,263.15,265.629271490617061378,24406,1491,6482948.00,17216,70.54,9.60,-2.85
12-October-2020,280.90,281.50,262.50,270.15,273.144506969730405678,27189,982,7426526.00,12603,46.35,19.00,-10.75
9-October-2020,280.80,281.35,277.75,278.45,279.228100113765642775,14064,1436,3927064.00,10713,76.17,3.60,-2.35
8-October-2020,283.00,286.10,277.10,279.70,281.931493346476096599,12174,623,3432234.00,6905,56.72,9.00,-3.30
