Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,74.90,77.00,73.60,76.55,75.425909606829894181,283694,2016,21397878.00,81314,28.66,3.40,1.65
29-December-2020,76.45,76.60,74.10,74.85,75.238871114472917582,195662,1312,14721388.00,46660,23.85,2.50,-1.60
28-December-2020,74.80,76.70,74.80,75.90,75.960518123611806917,345323,2307,26230914.00,108681,31.47,1.90,1.10
24-December-2020,77.50,77.95,74.20,74.80,75.624744162733386241,215469,2109,16294788.00,89531,41.55,3.75,-2.70
23-December-2020,71.55,77.20,71.55,76.80,75.706331842168125257,368392,3375,27889607.00,100791,27.36,5.65,5.25
22-December-2020,71.00,72.75,68.30,72.05,70.610602692339646677,397201,3516,28046602.00,157745,39.71,4.45,1.05
21-December-2020,78.50,78.70,68.60,71.55,74.096470519298884055,648509,5617,48052228.00,204466,31.53,10.10,-6.95
18-December-2020,80.95,80.95,77.55,78.90,78.967641321357371004,466490,3541,36837615.00,168894,36.21,3.40,-2.05
17-December-2020,84.60,84.75,80.45,81.15,83.192430579723359089,1557398,10428,129563725.00,676602,43.44,4.30,-3.45
16-December-2020,73.25,80.70,73.25,78.50,77.545546791239087149,1462496,9118,113410052.00,624711,42.72,7.45,5.25
15-December-2020,74.20,74.20,72.00,73.05,72.923002246164388776,157602,1255,11492811.00,62287,39.52,2.20,-1.15
14-December-2020,74.90,74.90,73.20,73.65,73.923050524997591754,166096,1235,12278323.00,53103,31.97,1.70,-1.25
11-December-2020,73.00,75.70,72.80,73.55,74.041964335206023039,306689,2500,22707856.00,90795,29.60,2.90,0.55
10-December-2020,74.50,75.05,72.25,72.95,73.370793475110021872,151788,1218,11136806.00,59356,39.10,2.80,-1.55
9-December-2020,75.25,76.90,74.10,74.40,75.366874030148525825,288704,2512,21758718.00,106216,36.79,2.80,-0.85
8-December-2020,77.25,77.85,73.40,74.75,75.546565793981699461,499111,4212,37706122.00,179559,35.98,4.45,-2.50
7-December-2020,73.55,77.80,73.55,76.90,76.266403684444418793,693076,5814,52858414.00,319851,46.15,4.25,3.35
4-December-2020,72.35,76.40,71.80,73.45,74.082868981283040434,636909,5171,47184046.00,220972,34.69,4.60,1.10
3-December-2020,71.45,74.15,71.45,72.00,72.809833003491138733,269826,2304,19645986.00,106310,39.40,2.70,0.55
2-December-2020,71.15,71.75,70.40,70.95,70.919721107462807572,123345,1010,8747593.00,42895,34.78,1.35,-0.20
1-December-2020,71.00,72.20,70.50,71.15,71.357378646340764513,174490,1756,12451149.00,75265,43.13,1.70,0.15
27-November-2020,71.90,72.50,70.60,71.00,71.436038973604768170,206704,1573,14766115.00,83206,40.25,1.90,-0.90
26-November-2020,70.00,72.50,68.70,71.35,71.112986651475329181,308948,2499,21970215.00,110842,35.88,3.80,1.35
25-November-2020,74.05,74.50,69.30,69.65,71.266124868471789241,306018,2551,21808717.00,125324,40.95,5.20,-4.40
24-November-2020,70.50,73.80,69.80,73.30,72.488007376929029442,586694,5226,42528279.00,194556,33.16,4.00,2.80
23-November-2020,69.55,70.80,68.20,69.35,69.434379044974229836,212455,2269,14751681.00,89496,42.12,2.60,-0.20
20-November-2020,68.95,70.50,67.75,68.20,68.873723333665826759,230581,2107,15880972.00,96781,41.97,2.75,-0.75
19-November-2020,67.05,72.00,67.00,68.95,70.092342030545158198,765686,6067,53668725.00,305208,39.86,5.00,1.90
18-November-2020,68.90,69.35,66.75,67.70,68.070864663614462857,287661,2452,19581333.00,132497,46.06,2.60,-1.20
17-November-2020,65.50,69.45,64.85,68.70,67.589811945227981826,574673,4927,38842040.00,267309,46.51,4.60,3.20
14-November-2020,65.00,65.85,64.60,65.20,65.108509887005649717,56640,527,3687746.00,37899,66.91,1.25,0.20
13-November-2020,64.50,65.35,64.15,64.50,64.615398814907795396,54173,637,3500410.00,21367,39.44,1.20,0.00
