Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,275.00,281.00,269.05,277.55,277.405984303466317854,18348,324,5089845.00,13242,72.17,11.95,2.55
29-December-2020,280.00,283.00,270.10,273.40,275.335906758977934950,20077,304,5527919.00,15152,75.47,12.90,-6.60
28-December-2020,251.00,280.00,249.25,273.55,267.628614850195397307,46060,1224,12326974.00,34564,75.04,30.75,22.55
24-December-2020,252.00,257.75,245.05,248.90,250.926331455299245242,9407,227,2360464.00,6364,67.65,12.70,-3.10
23-December-2020,250.40,254.00,247.00,251.80,251.504818724185406149,4358,114,1096058.00,2943,67.53,7.00,1.40
22-December-2020,244.05,252.00,234.00,250.40,240.082593467459477070,12277,277,2947494.00,6981,56.86,18.00,6.35
21-December-2020,262.90,262.90,241.00,244.05,249.162097162097162097,10395,205,2590040.00,8132,78.23,21.90,-18.85
18-December-2020,260.35,262.60,256.10,258.60,258.387540082455336692,6549,152,1692180.00,5260,80.32,6.50,-1.75
17-December-2020,262.95,264.80,259.00,259.55,261.715531774536392289,13643,230,3570585.00,9290,68.09,5.80,-3.40
16-December-2020,260.00,263.00,258.00,261.15,261.096264367816091954,9048,141,2362399.00,6813,75.30,5.00,1.15
15-December-2020,263.80,263.80,255.00,257.55,258.313152400835073068,7185,150,1855980.00,5663,78.82,8.80,-6.25
14-December-2020,266.35,268.75,256.05,259.45,261.906583901495878701,19654,462,5147512.00,11227,57.12,12.70,-6.90
11-December-2020,271.25,275.90,265.50,266.35,268.501622866715527169,9551,150,2564459.00,6709,70.24,10.40,-4.90
10-December-2020,279.00,280.00,264.00,271.20,272.402957486136783733,13525,472,3684250.00,7116,52.61,16.00,-7.80
9-December-2020,277.50,286.00,272.40,279.50,277.681123140788952166,47937,566,13311200.00,26252,54.76,13.60,2.00
8-December-2020,264.20,282.00,258.00,277.50,273.325012735608762098,43186,704,11803814.00,26911,62.31,24.00,13.30
7-December-2020,261.00,265.00,258.00,260.60,261.024686057743908983,9317,138,2431967.00,7671,82.33,7.00,-0.40
4-December-2020,263.00,265.55,258.50,260.50,261.742393905357230062,20477,211,5359699.00,17382,84.89,7.05,-2.50
3-December-2020,267.00,268.00,257.00,261.10,260.689184952978056426,12760,246,3326394.00,9273,72.67,11.00,-5.90
2-December-2020,266.00,267.95,260.70,263.65,264.355191977833487267,7579,135,2003548.00,5939,78.36,7.25,-2.35
1-December-2020,262.10,269.00,262.10,264.50,265.781250000000000000,8832,187,2347380.00,6767,76.62,6.90,2.40
27-November-2020,260.00,267.60,259.80,261.60,263.116118898018366360,8276,222,2177549.00,6077,73.43,7.80,1.60
26-November-2020,258.00,258.00,253.00,257.00,256.486947174447174447,6512,128,1670243.00,3431,52.69,5.00,-1.00
25-November-2020,252.20,258.00,251.85,255.05,254.408722393066815767,7154,211,1820040.00,5750,80.37,6.15,2.85
24-November-2020,263.10,266.00,252.00,253.60,257.617191801774242887,16345,396,4210753.00,14028,85.82,14.00,-9.50
23-November-2020,265.00,270.00,261.00,262.70,264.727123833938617104,14043,294,3717563.00,10064,71.67,9.00,-2.30
20-November-2020,264.00,273.00,261.55,263.40,265.380830001903674090,10506,215,2788091.00,8023,76.37,11.45,-0.60
19-November-2020,270.95,273.00,264.00,265.45,267.876832518880497556,9004,192,2411963.00,7573,84.11,9.00,-5.50
18-November-2020,271.00,275.00,265.60,270.55,270.116136772645470905,8335,181,2251418.00,5726,68.70,9.40,-0.45
17-November-2020,272.00,273.25,266.00,267.15,269.087430957833759935,7423,189,1997436.00,5898,79.46,7.25,-4.85
14-November-2020,275.00,275.00,272.00,272.90,273.713839750260145681,2883,78,789117.00,2499,86.68,3.00,-2.10
13-November-2020,270.00,275.00,270.00,271.70,272.294446345079256471,8769,188,2387750.00,6695,76.35,5.00,1.70
12-November-2020,281.90,281.90,268.00,269.70,270.982818725099601593,16064,324,4353068.00,13041,81.18,13.90,-12.20
11-November-2020,310.00,310.00,272.65,275.75,283.704429480772265768,38018,685,10785875.00,30242,79.55,37.35,-34.25
10-November-2020,301.95,303.50,296.00,301.80,300.095467847820928577,12643,166,3794107.00,10314,81.58,7.50,-0.15
9-November-2020,300.00,304.00,293.20,301.50,298.837739695483213352,15697,187,4690856.00,12429,79.18,10.80,1.50
6-November-2020,302.90,308.70,295.00,299.95,299.884206958879349299,26556,222,7963725.00,23422,88.20,13.70,-2.95
5-November-2020,281.05,301.00,281.05,297.90,295.117155525238744884,23456,300,6922268.00,18737,79.88,19.95,16.85
4-November-2020,274.20,280.00,274.20,279.50,278.832622840475656271,4457,51,1242757.00,3668,82.30,5.80,5.30
3-November-2020,278.10,283.25,275.10,279.85,279.823383084577114427,4020,24,1124890.00,3719,92.51,8.15,1.75
2-November-2020,284.00,284.00,276.10,277.25,280.174342105263157894,5472,56,1533114.00,4782,87.39,7.90,-6.75
30-October-2020,282.00,285.00,281.00,281.05,281.830726770929162833,1087,25,306350.00,982,90.34,4.00,-0.95
29-October-2020,283.00,285.95,281.00,283.10,283.147821133580176587,3511,52,994132.00,2710,77.19,4.95,0.10
28-October-2020,289.95,291.00,285.00,285.10,288.023239680887963926,8649,103,2491113.00,6830,78.97,6.00,-4.85
27-October-2020,277.50,289.00,277.50,285.45,284.651033287959410963,8081,100,2300265.00,6791,84.04,11.50,7.95
26-October-2020,288.90,289.90,280.00,283.00,285.740522325189553496,5935,104,1695870.00,4509,75.97,9.90,-5.90
23-October-2020,276.35,290.00,273.70,285.80,281.645240431795878312,6114,124,1721979.00,4144,67.78,16.30,9.45
22-October-2020,276.00,277.70,270.05,276.35,273.979405414382992858,6021,83,1649630.00,4599,76.38,7.65,0.35
21-October-2020,268.80,279.85,268.80,274.15,275.696021457308895842,4474,104,1233464.00,3084,68.93,11.05,5.35
20-October-2020,271.00,275.00,269.00,270.95,270.175611981146419340,6577,118,1776945.00,5042,76.66,6.00,-0.05
19-October-2020,268.00,275.70,268.00,270.70,272.247166159800940005,7234,60,1969436.00,6527,90.23,7.70,2.70
16-October-2020,275.10,278.55,272.00,272.50,273.279054497701904136,1523,39,416204.00,1326,87.06,6.55,-2.60
15-October-2020,273.00,284.00,272.00,275.10,278.500276090557702926,5433,106,1513092.00,3257,59.95,12.00,2.10
14-October-2020,265.10,274.80,265.10,273.05,273.549959382615759545,2462,63,673480.00,1753,71.20,9.70,7.95
13-October-2020,270.15,275.95,270.00,271.70,273.572907423839100857,3381,59,924950.00,2271,67.17,5.95,1.55
12-October-2020,280.00,280.00,269.00,273.65,272.033896275002994370,8349,143,2271211.00,4542,54.40,11.00,-6.35
9-October-2020,281.45,281.50,270.00,273.90,274.834480324686783130,5667,123,1557487.00,3777,66.65,11.50,-7.55
8-October-2020,280.00,283.75,275.05,277.80,276.865358592692828146,4434,97,1227621.00,3196,72.08,8.70,-2.20
7-October-2020,279.00,286.50,278.00,280.00,281.861090641120117907,2714,77,764971.00,2284,84.16,8.50,1.00
6-October-2020,281.50,285.90,278.05,278.50,280.075585284280936454,2990,81,837426.00,2497,83.51,7.85,-3.00
5-October-2020,278.05,289.75,278.05,280.75,283.634406478372506419,5063,113,1436041.00,3901,77.05,11.70,2.70
1-October-2020,288.00,293.00,283.05,283.90,286.199730458221024258,3710,93,1061801.00,2668,71.91,9.95,-4.10
30-September-2020,293.35,293.35,285.00,288.05,288.499475890985324947,1908,77,550457.00,1189,62.32,8.35,-5.30
29-September-2020,298.75,298.75,285.20,293.20,291.993150684931506849,5548,124,1619978.00,2258,40.70,13.55,-5.55
28-September-2020,285.00,298.00,280.00,291.25,291.558642222400128092,12491,255,3641859.00,7093,56.78,18.00,6.25
25-September-2020,273.75,282.80,273.70,277.60,277.476628202620770584,5113,105,1418738.00,4303,84.16,9.10,3.85
24-September-2020,272.40,283.00,270.00,272.35,272.534713317457409782,10918,131,2975534.00,8226,75.34,13.00,-0.05
23-September-2020,280.00,290.00,278.00,280.80,282.112573099415204678,2736,89,771860.00,1712,62.57,12.00,0.80
22-September-2020,288.00,289.00,271.00,279.30,278.757849812010974494,9841,150,2743256.00,7459,75.80,18.00,-8.70
21-September-2020,293.10,306.75,283.00,286.30,292.631932986419596395,7879,137,2305647.00,6115,77.61,23.75,-6.80
18-September-2020,303.10,307.00,296.00,302.80,300.919398721262413277,14702,213,4424117.00,11619,79.03,11.00,-0.30
17-September-2020,304.00,306.50,297.00,303.50,301.634083408340834083,16665,300,5026732.00,10796,64.78,9.50,-0.50
16-September-2020,306.95,307.00,293.60,301.60,299.809623158169252836,7669,128,2299240.00,5502,71.74,13.40,-5.35
15-September-2020,307.75,309.95,295.05,297.95,299.924536667553427329,11277,178,3382249.00,8457,74.99,14.90,-9.80
14-September-2020,303.25,310.00,303.00,305.05,305.917983727672308987,10693,150,3271181.00,7718,72.18,7.00,1.80
11-September-2020,305.00,309.90,298.30,307.00,303.361033341817256299,7858,137,2383811.00,5272,67.09,11.60,2.00
10-September-2020,290.00,315.00,290.00,304.25,304.386288449355951291,28414,379,8648832.00,20046,70.55,25.00,14.25
9-September-2020,287.50,292.95,283.30,288.95,286.512617463836976032,9471,134,2713561.00,8453,89.25,9.65,1.45
8-September-2020,287.10,293.90,287.00,289.10,291.870135679141195765,6707,113,1957573.00,6006,89.55,6.90,2.00
7-September-2020,293.00,293.95,284.30,286.30,287.806057645334636052,4094,96,1178278.00,2486,60.72,9.65,-6.70
4-September-2020,291.00,299.80,286.00,292.60,292.896473906911142454,7090,140,2076636.00,4960,69.96,13.80,1.60
3-September-2020,284.00,300.00,277.30,296.15,290.176020102907742012,8357,181,2425001.00,5385,64.44,22.70,12.15
2-September-2020,283.50,289.00,271.00,283.55,281.887407573381133766,8926,150,2516127.00,6789,76.06,18.00,0.05
1-September-2020,293.00,296.00,271.00,284.60,280.496607486147235101,17686,254,4960863.00,13879,78.47,25.00,-8.40
31-August-2020,296.00,308.00,280.00,282.60,291.673677053293006025,42651,539,12440174.00,29973,70.28,28.00,-13.40
28-August-2020,319.00,322.00,298.15,302.80,307.682007451238220468,31941,487,9827671.00,24289,76.04,23.85,-16.20
27-August-2020,316.50,316.60,309.00,313.15,311.369271894093686354,15712,180,4892234.00,12830,81.66,7.60,-3.35
26-August-2020,317.90,319.00,306.00,310.25,312.982792485055508112,46840,392,14660114.00,39246,83.79,13.00,-7.65
25-August-2020,311.00,322.70,308.50,311.45,315.064723683050797661,34037,393,10723858.00,26676,78.37,14.20,0.45
24-August-2020,306.00,317.65,305.00,308.35,312.672757577628248657,48597,398,15194958.00,43303,89.11,12.65,2.35
21-August-2020,311.00,311.00,295.00,302.40,304.166142023886677159,21602,337,6570597.00,16567,76.69,16.00,-8.60
20-August-2020,300.60,309.90,292.25,305.30,305.917161781846092617,35177,453,10761248.00,27609,78.49,17.65,4.70
19-August-2020,285.30,302.00,282.00,300.70,295.537080886531540064,42232,564,12481122.00,35894,84.99,20.00,15.40
18-August-2020,280.05,288.00,278.00,285.30,284.436293988165003859,34981,322,9949866.00,30176,86.26,10.00,5.25
17-August-2020,275.00,284.90,269.05,277.85,278.739075548650223344,20596,236,5740910.00,17164,83.34,15.85,2.85
14-August-2020,281.60,288.40,265.60,271.05,278.149472930099273359,19542,329,5435597.00,15358,78.59,22.80,-10.55
13-August-2020,275.05,292.50,275.05,286.60,286.780366180410836558,13436,199,3853181.00,10223,76.09,17.45,11.55
12-August-2020,280.00,289.95,275.00,282.35,281.215513684500068766,14542,263,4089436.00,10909,75.02,14.95,2.35
11-August-2020,309.00,309.70,284.00,288.55,291.171348132806938062,61804,816,17995554.00,41487,67.13,25.70,-20.45
10-August-2020,267.90,298.00,267.80,294.70,288.493527747380043969,101433,1306,29262764.00,80908,79.76,30.20,26.80
7-August-2020,255.00,267.90,255.00,262.05,263.001955865470470683,47038,758,12371086.00,36979,78.62,12.90,7.05
6-August-2020,251.00,255.10,248.20,254.10,252.066186066745385619,16091,299,4055997.00,13776,85.61,6.90,3.10
5-August-2020,251.00,255.30,247.00,250.80,251.203448793673040344,39956,596,10037085.00,30594,76.57,8.30,-0.20
4-August-2020,225.00,246.00,225.00,243.60,239.892551657856799615,31215,474,7488246.00,25791,82.62,21.00,18.60
3-August-2020,221.55,230.50,221.55,228.10,227.563536409516943042,11096,141,2525045.00,8183,73.75,8.95,6.55
31-July-2020,233.00,235.75,226.40,227.45,229.948741211158992968,8818,156,2027688.00,6066,68.79,9.35,-5.55
30-July-2020,239.80,240.00,232.20,234.50,237.476250925632074473,18906,236,4489726.00,13642,72.16,7.80,-5.30
29-July-2020,233.95,241.00,231.10,236.15,237.548102510702302441,34572,449,8212513.00,27413,79.29,9.90,2.20
28-July-2020,221.05,233.55,221.05,232.10,229.580343431523104844,42978,526,9866904.00,34863,81.12,12.50,11.05
27-July-2020,225.00,228.60,218.50,225.45,224.456645914896348116,15581,244,3497259.00,8858,56.85,10.10,0.45
24-July-2020,222.00,227.50,220.00,225.40,224.329649676740339798,13302,211,2984033.00,9152,68.80,7.50,3.40
23-July-2020,224.90,231.00,224.80,227.95,228.496480118293741361,62218,769,14216594.00,48285,77.61,6.20,3.05
22-July-2020,216.00,221.00,214.00,217.50,217.744282369890149468,5553,107,1209134.00,3854,69.40,7.00,1.50
21-July-2020,216.25,219.00,213.00,215.45,216.113408654871029631,14073,192,3041364.00,10943,77.76,6.00,-0.80
20-July-2020,221.00,223.75,213.95,214.95,217.648789878987898789,14544,198,3165484.00,10621,73.03,9.80,-6.05
17-July-2020,223.00,225.00,217.60,220.25,222.669580006614069069,21167,308,4713247.00,15791,74.60,7.40,-2.75
16-July-2020,217.95,222.00,215.00,219.80,218.342133973379882173,13749,220,3001986.00,10284,74.80,7.00,1.85
15-July-2020,222.00,223.90,211.00,214.65,219.988402237685905307,14658,178,3224590.00,11678,79.67,12.90,-7.35
14-July-2020,218.00,222.00,216.10,221.05,219.551866967168179326,32834,358,7208766.00,24151,73.55,5.90,3.05
13-July-2020,222.95,225.60,215.00,223.95,220.642225760404084769,36428,388,8037555.00,30620,84.06,10.60,1.00
10-July-2020,211.00,223.50,211.00,220.40,219.323764033878274571,20308,328,4454027.00,15746,77.54,12.50,9.40
9-July-2020,210.00,223.00,210.00,215.60,217.033336652890504406,40166,545,8717361.00,27016,67.26,13.00,5.60
8-July-2020,219.00,219.00,204.00,209.10,212.768314274406882042,48009,492,10214794.00,29607,61.67,15.00,-9.90
7-July-2020,195.00,222.60,192.00,213.35,213.860138556649787194,96567,1147,20651832.00,67182,69.57,30.60,18.35
6-July-2020,183.00,199.60,183.00,198.05,194.799489209551781381,78310,972,15254748.00,54576,69.69,16.60,15.05
3-July-2020,178.80,189.00,177.25,181.75,183.078101668506135168,30806,399,5639904.00,22698,73.68,11.75,2.95
2-July-2020,165.20,180.00,165.20,178.60,176.570240229472929365,27890,367,4924544.00,21094,75.63,14.80,13.40
1-July-2020,161.60,170.00,161.60,168.70,166.274320771253286590,6846,89,1138314.00,5426,79.26,8.40,7.10
30-June-2020,164.05,167.70,162.25,164.45,164.655783745831139196,5697,107,938044.00,4085,71.70,5.45,0.40
29-June-2020,167.70,170.90,161.50,166.70,165.110442206654991243,9136,119,1508449.00,7829,85.69,9.40,-1.00
26-June-2020,172.00,173.00,155.00,167.70,167.799230300259106843,26244,434,4403723.00,19978,76.12,18.00,-4.30
25-June-2020,182.95,182.95,170.05,175.60,175.311092294665537679,11810,211,2070424.00,7702,65.22,12.90,-7.35
24-June-2020,180.00,184.75,172.20,174.85,176.798649854943093059,17924,241,3168939.00,13338,74.41,12.55,-5.15
23-June-2020,183.10,187.00,148.85,179.20,171.186867200376736519,33976,428,5816245.00,19428,57.18,38.15,-3.90
22-June-2020,182.70,189.85,181.00,186.05,184.808375275072444822,45897,527,8482150.00,34066,74.22,8.85,3.35
19-June-2020,180.00,181.00,172.00,174.50,176.467305644302449414,9390,172,1657028.00,7624,81.19,9.00,-5.50
18-June-2020,164.00,195.60,162.00,178.95,183.307220830350751610,67056,698,12291849.00,38811,57.88,33.60,14.95
17-June-2020,159.15,166.80,159.15,163.00,163.452368665496955310,9689,133,1583690.00,5224,53.92,7.65,3.85
16-June-2020,167.00,167.00,159.05,161.70,163.638246559795715704,7049,131,1153486.00,5514,78.22,7.95,-5.30
15-June-2020,162.90,163.70,157.10,161.95,161.077650138141631525,6877,106,1107731.00,5217,75.86,6.60,-0.95
12-June-2020,151.15,165.00,151.15,162.85,158.951906222611744084,9128,145,1450913.00,6765,74.11,13.85,11.70
11-June-2020,160.75,162.90,157.00,158.40,158.698439375750300120,8330,135,1321958.00,5194,62.35,5.90,-2.35
10-June-2020,156.65,161.95,156.65,157.55,158.616192830655129789,6472,161,1026564.00,3017,46.62,5.30,0.90
9-June-2020,162.95,165.00,156.35,156.60,160.997093626738634004,9634,176,1551046.00,6529,67.77,8.65,-6.35
8-June-2020,159.00,163.90,156.05,159.05,160.953757575757575757,16500,235,2655737.00,10520,63.76,7.85,0.05
5-June-2020,149.50,159.00,149.50,157.85,156.041527228475813811,6574,183,1025817.00,4341,66.03,9.50,8.35
4-June-2020,151.00,155.00,148.65,151.35,151.723271944510882563,4181,89,634355.00,2631,62.93,6.35,0.35
3-June-2020,154.90,158.00,150.05,153.05,152.826522101751459549,5995,128,916195.00,4188,69.86,7.95,-1.85
2-June-2020,140.00,156.00,139.50,152.60,150.367416222530481127,27394,453,4119165.00,18803,68.64,16.50,12.60
1-June-2020,135.45,148.00,135.45,141.35,142.276077230986578761,16988,282,2416986.00,10642,62.64,12.55,5.90
29-May-2020,133.50,135.85,132.00,135.40,134.145191534958478435,3733,94,500764.00,2328,62.36,3.85,1.90
28-May-2020,127.00,133.90,127.00,133.05,131.911459117602770667,6641,162,876024.00,5006,75.38,6.90,6.05
27-May-2020,126.55,129.95,126.00,126.95,126.945686900958466453,4695,145,596010.00,2998,63.86,3.95,0.40
26-May-2020,131.90,132.90,127.10,128.50,129.134488448844884488,1212,35,156511.00,812,67.00,5.80,-3.40
22-May-2020,127.35,129.70,126.00,127.70,127.194201147689519782,3311,79,421140.00,2352,71.04,3.70,0.35
21-May-2020,130.00,132.50,127.10,127.45,129.285679434008294706,4099,112,529942.00,2727,66.53,5.40,-2.55
