Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,1409.00,1414.00,1409.00,1410.65,1409.722222222222222222,18,15,25375.00,14,77.78,5.00,1.65
29-December-2020,1416.00,1416.00,1400.00,1400.00,1401.420289855072463768,69,27,96698.00,69,100.00,16.00,-16.00
28-December-2020,1460.35,1470.00,1412.95,1420.70,1441.131147540983606557,122,65,175818.00,83,68.03,57.05,-39.65
24-December-2020,1417.60,1430.00,1400.25,1408.85,1412.457943925233644859,107,16,151133.00,79,73.83,29.75,-8.75
23-December-2020,1413.60,1432.00,1400.05,1429.75,1407.254237288135593220,118,28,166056.00,118,100.00,31.95,16.15
22-December-2020,1450.00,1450.00,1391.40,1400.05,1404.722222222222222222,18,11,25285.00,17,94.44,58.60,-49.95
21-December-2020,1450.00,1466.05,1450.00,1450.00,1450.326530612244897959,196,13,284264.00,196,100.00,16.05,0.00
18-December-2020,1450.00,1450.00,1450.00,1450.00,1450.000000000000000000,81,6,117450.00,81,100.00,0.00,0.00
17-December-2020,1450.00,1489.90,1450.00,1460.00,1462.081081081081081081,592,158,865552.00,505,85.30,39.90,10.00
16-December-2020,1452.65,1471.00,1450.00,1465.60,1455.898809523809523809,168,47,244591.00,143,85.12,21.00,12.95
15-December-2020,1465.00,1469.00,1465.00,1469.00,1466.620689655172413793,29,11,42532.00,29,100.00,4.00,4.00
14-December-2020,1490.00,1490.00,1460.40,1469.00,1472.401162790697674418,172,70,253253.00,168,97.67,29.60,-21.00
11-December-2020,1480.00,1524.05,1465.25,1470.85,1491.165354330708661417,508,93,757512.00,375,73.82,58.80,-9.15
10-December-2020,1453.00,1457.80,1450.00,1451.35,1452.897603485838779956,459,10,666880.00,459,100.00,7.80,-1.65
9-December-2020,1439.25,1460.00,1430.45,1453.00,1453.555555555555555555,81,14,117738.00,65,80.25,29.55,13.75
8-December-2020,1499.90,1499.90,1425.10,1438.05,1446.947368421052631578,114,35,164952.00,88,77.19,74.80,-61.85
7-December-2020,1365.60,1444.00,1365.60,1439.25,1429.862676056338028169,284,45,406081.00,273,96.13,78.40,73.65
4-December-2020,1399.00,1442.30,1350.00,1415.85,1362.279518072289156626,415,110,565346.00,340,81.93,92.30,16.85
3-December-2020,1339.10,1450.00,1326.00,1374.90,1400.756637168141592920,226,95,316571.00,202,89.38,124.00,35.80
2-December-2020,1305.00,1372.10,1305.00,1366.00,1351.000000000000000000,5,5,6755.00,2,40.00,67.10,61.00
1-December-2020,1370.90,1390.50,1326.00,1382.60,1356.079096045197740112,177,51,240026.00,159,89.83,64.50,11.70
27-November-2020,1349.10,1356.00,1343.85,1344.00,1349.318181818181818181,66,28,89055.00,63,95.45,12.15,-5.10
26-November-2020,1320.05,1361.00,1309.00,1352.90,1328.124223602484472049,161,70,213828.00,89,55.28,52.00,32.85
25-November-2020,1316.95,1325.00,1290.00,1300.00,1302.020833333333333333,96,21,124994.00,89,92.71,35.00,-16.95
24-November-2020,1304.90,1307.80,1300.60,1300.60,1306.333333333333333333,24,4,31352.00,24,100.00,7.20,-4.30
23-November-2020,1315.00,1315.00,1315.00,1315.00,1315.000000000000000000,1,1,1315.00,1,100.00,0.00,0.00
20-November-2020,1307.55,1320.00,1300.10,1307.70,1307.508196721311475409,61,16,79758.00,54,88.52,19.90,0.15
19-November-2020,1300.20,1325.00,1300.00,1320.00,1305.335877862595419847,131,17,170999.00,131,100.00,25.00,19.80
18-November-2020,1300.30,1300.30,1300.00,1300.00,1300.000000000000000000,125,6,162500.00,125,100.00,0.30,-0.30
17-November-2020,1307.00,1307.00,1300.00,1300.00,1304.586206896551724137,29,12,37833.00,29,100.00,7.00,-7.00
13-November-2020,1300.10,1300.10,1300.10,1300.10,1300.100000000000000000,10,2,13001.00,10,100.00,0.00,0.00
12-November-2020,1309.90,1315.00,1300.00,1303.25,1301.394618834080717488,223,27,290211.00,210,94.17,15.00,-6.65
11-November-2020,1300.00,1301.60,1300.00,1300.00,1300.013092269326683291,1604,17,2085221.00,1604,100.00,1.60,0.00
10-November-2020,1300.05,1310.00,1300.00,1308.05,1304.800000000000000000,5,5,6524.00,3,60.00,10.00,8.00
9-November-2020,1309.40,1309.40,1308.00,1308.90,1309.279069767441860465,43,14,56299.00,42,97.67,1.40,-0.50
6-November-2020,1300.00,1309.45,1300.00,1309.45,1300.290322580645161290,31,2,40309.00,31,100.00,9.45,9.45
5-November-2020,1325.00,1325.00,1300.00,1302.50,1301.651583710407239819,442,80,575330.00,442,100.00,25.00,-22.50
4-November-2020,1310.60,1323.45,1301.10,1301.10,1310.761904761904761904,21,12,27526.00,17,80.95,22.35,-9.50
3-November-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,20,2,26000.00,20,100.00,0.00,0.00
2-November-2020,1300.20,1307.10,1300.00,1300.00,1300.909465020576131687,243,15,316121.00,223,91.77,7.10,-0.20
30-October-2020,1300.00,1308.00,1300.00,1308.00,1301.084745762711864406,59,9,76764.00,59,100.00,8.00,8.00
29-October-2020,1315.60,1315.60,1300.00,1308.95,1303.577464788732394366,71,10,92554.00,67,94.37,15.60,-6.65
23-October-2020,1300.00,1306.00,1300.00,1306.00,1300.276363636363636363,275,11,357576.00,275,100.00,6.00,6.00
22-October-2020,1306.50,1310.95,1300.00,1305.00,1304.326732673267326732,101,27,131737.00,101,100.00,10.95,-1.50
21-October-2020,1319.95,1323.40,1302.05,1302.05,1318.285714285714285714,56,10,73824.00,51,91.07,21.35,-17.90
20-October-2020,1310.95,1318.25,1300.05,1318.25,1313.500000000000000000,94,24,123469.00,90,95.74,18.20,7.30
19-October-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,19,1,24700.00,19,100.00,0.00,0.00
16-October-2020,1302.05,1302.05,1302.05,1302.05,1302.000000000000000000,3,2,3906.00,3,100.00,0.00,0.00
15-October-2020,1300.00,1301.00,1300.00,1300.00,1300.005882352941176470,170,6,221001.00,170,100.00,1.00,0.00
14-October-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,592,4,769600.00,592,100.00,0.00,0.00
13-October-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,18,1,23400.00,18,100.00,0.00,0.00
12-October-2020,1301.00,1301.00,1300.00,1300.00,1300.735294117647058823,34,7,44225.00,34,100.00,1.00,-1.00
9-October-2020,1307.00,1309.65,1301.00,1303.95,1305.974683544303797468,79,31,103172.00,65,82.28,8.65,-3.05
8-October-2020,1310.00,1310.00,1301.00,1301.00,1303.325000000000000000,80,17,104266.00,80,100.00,9.00,-9.00
7-October-2020,1303.60,1303.60,1300.00,1300.00,1300.583333333333333333,24,6,31214.00,24,100.00,3.60,-3.60
6-October-2020,1313.95,1313.95,1300.00,1304.70,1303.686046511627906976,86,22,112117.00,81,94.19,13.95,-9.25
5-October-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,114,4,148200.00,114,100.00,0.00,0.00
1-October-2020,1304.10,1305.35,1301.25,1301.25,1303.352941176470588235,17,11,22157.00,15,88.24,4.10,-2.85
30-September-2020,1302.00,1302.00,1300.00,1300.00,1301.000000000000000000,30,6,39030.00,30,100.00,2.00,-2.00
28-September-2020,1307.70,1308.00,1300.00,1308.00,1303.344827586206896551,29,5,37797.00,28,96.55,8.00,0.30
25-September-2020,1314.00,1314.00,1301.00,1301.60,1302.810126582278481012,79,16,102922.00,72,91.14,13.00,-12.40
24-September-2020,1300.00,1304.90,1300.00,1300.00,1300.097826086956521739,92,11,119609.00,91,98.91,4.90,0.00
23-September-2020,1310.00,1310.00,1310.00,1310.00,1310.000000000000000000,37,8,48470.00,37,100.00,0.00,0.00
22-September-2020,1306.95,1307.00,1300.00,1300.00,1303.542857142857142857,35,13,45624.00,21,60.00,7.00,-6.95
21-September-2020,1300.40,1306.40,1282.60,1300.25,1299.980823863636363636,1408,26,1830373.00,1406,99.86,23.80,-0.15
18-September-2020,1306.00,1313.05,1300.00,1300.15,1304.350000000000000000,180,34,234783.00,165,91.67,13.05,-5.85
17-September-2020,1301.50,1479.95,1301.50,1311.30,1335.035532994923857868,394,38,526004.00,329,83.50,178.45,9.80
16-September-2020,1305.50,1312.00,1300.00,1301.05,1306.208333333333333333,48,17,62698.00,48,100.00,12.00,-4.45
15-September-2020,1265.00,1330.15,1265.00,1305.30,1307.475409836065573770,183,53,239268.00,126,68.85,65.15,40.30
14-September-2020,1313.00,1326.00,1306.30,1312.75,1314.259259259259259259,81,40,106455.00,62,76.54,19.70,-0.25
11-September-2020,1322.95,1324.00,1306.00,1317.00,1313.204545454545454545,44,10,57781.00,37,84.09,18.00,-5.95
10-September-2020,1355.85,1356.00,1301.00,1306.05,1323.451327433628318584,113,48,149550.00,47,41.59,55.00,-49.80
9-September-2020,1300.00,1352.00,1300.00,1335.10,1307.150326797385620915,153,39,199994.00,121,79.08,52.00,35.10
8-September-2020,1334.70,1334.70,1307.00,1307.00,1327.448275862068965517,58,29,76992.00,48,82.76,27.70,-27.70
7-September-2020,1399.00,1401.00,1322.00,1326.40,1364.750000000000000000,228,81,311163.00,168,73.68,79.00,-72.60
4-September-2020,1391.20,1415.00,1351.00,1360.00,1369.804000000000000000,250,91,342451.00,181,72.40,64.00,-31.20
3-September-2020,1372.00,1520.00,1372.00,1454.95,1474.725463280713795470,1457,325,2148675.00,532,36.51,148.00,82.95
2-September-2020,1316.00,1316.00,1300.00,1302.40,1304.461538461538461538,26,5,33916.00,18,69.23,16.00,-13.60
1-September-2020,1309.95,1309.95,1309.85,1309.90,1309.500000000000000000,2,2,2619.00,2,100.00,0.10,-0.05
31-August-2020,1300.00,1300.00,1300.00,1300.00,1300.000000000000000000,797,5,1036100.00,797,100.00,0.00,0.00
28-August-2020,1315.00,1320.00,1300.00,1300.65,1304.357142857142857142,210,23,273915.00,198,94.29,20.00,-14.35
27-August-2020,1320.00,1320.00,1303.00,1304.65,1310.172727272727272727,110,33,144119.00,105,95.45,17.00,-15.35
26-August-2020,1344.25,1344.25,1300.00,1303.15,1305.672131147540983606,183,13,238938.00,173,94.54,44.25,-41.10
25-August-2020,1332.00,1339.05,1319.65,1333.85,1335.464480874316939890,183,28,244390.00,181,98.91,19.40,1.85
24-August-2020,1349.00,1349.00,1318.00,1322.15,1326.779816513761467889,218,59,289238.00,196,89.91,31.00,-26.85
21-August-2020,1319.00,1319.00,1308.00,1308.00,1311.221238938053097345,113,20,148168.00,111,98.23,11.00,-11.00
20-August-2020,1300.50,1301.00,1300.00,1300.00,1300.189873417721518987,79,11,102715.00,79,100.00,1.00,-0.50
19-August-2020,1313.05,1313.05,1295.30,1301.05,1300.100000000000000000,40,13,52004.00,33,82.50,17.75,-12.00
