Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,19.65,19.74,19.20,19.48,19.432715487651068857,62637,200,1217207.00,50520,80.66,0.54,-0.17
29-December-2020,20.00,20.20,19.29,19.48,19.586700482494123469,80830,297,1583193.00,58187,71.99,0.91,-0.52
28-December-2020,19.90,20.42,19.60,19.95,20.096430086671919510,115493,308,2320997.00,87529,75.79,0.82,0.05
24-December-2020,20.01,20.30,19.41,19.49,19.680038757251255206,79469,355,1563953.00,52128,65.60,0.89,-0.52
23-December-2020,18.55,20.69,18.55,19.72,19.603316453578016741,250991,665,4920256.00,126277,50.31,2.14,1.17
22-December-2020,18.70,19.22,17.35,18.48,18.157401252656511847,213626,691,3878893.00,113082,52.93,1.87,-0.22
21-December-2020,20.50,20.50,18.41,18.71,19.388861116346918203,366069,1089,7097661.00,281889,77.00,2.09,-1.79
18-December-2020,19.40,21.70,19.20,20.53,20.709259711422836502,872349,3012,18065702.00,338081,38.76,2.50,1.13
17-December-2020,18.80,19.90,18.27,18.94,19.247812034096987492,175734,702,3382495.00,87298,49.68,1.63,0.14
16-December-2020,18.93,19.10,18.60,18.69,18.784559390828888665,59622,238,1119973.00,51461,86.31,0.50,-0.24
15-December-2020,19.00,19.20,18.50,18.75,18.670898118951832119,36788,154,686865.00,29565,80.37,0.70,-0.25
14-December-2020,21.50,21.50,18.80,18.93,20.617275772865674977,366849,646,7563427.00,243448,66.36,2.70,-2.57
11-December-2020,18.54,19.25,18.36,18.47,18.714983101764926774,135813,466,2541738.00,99376,73.17,0.89,-0.07
10-December-2020,19.00,19.00,18.00,18.36,18.525296500863745168,129089,419,2391412.00,82739,64.09,1.00,-0.64
9-December-2020,19.70,19.70,18.65,18.81,19.065094962168807571,110623,416,2109038.00,74234,67.11,1.05,-0.89
8-December-2020,19.41,19.70,18.00,19.05,18.846995744680851063,176250,671,3321783.00,104592,59.34,1.70,-0.36
7-December-2020,19.00,19.67,18.80,19.41,19.313558742532465514,160863,416,3106837.00,118048,73.38,0.87,0.41
4-December-2020,18.95,19.40,18.33,18.65,18.991549463592577826,218211,707,4144165.00,117598,53.89,1.07,-0.30
3-December-2020,18.32,18.90,18.00,18.41,18.454860285879197365,206171,517,3804857.00,113255,54.93,0.90,0.09
2-December-2020,17.00,18.73,16.93,18.31,18.010131714889441522,385226,791,6937971.00,238163,61.82,1.80,1.31
1-December-2020,17.00,17.25,16.86,17.01,17.082508941082969066,47813,212,816766.00,27663,57.86,0.39,0.01
27-November-2020,17.10,17.90,16.51,16.90,17.230386437513905998,184273,615,3175095.00,84270,45.73,1.39,-0.20
26-November-2020,16.50,17.25,16.00,16.92,16.734135626547857578,160706,584,2689276.00,77079,47.96,1.25,0.42
25-November-2020,17.00,17.40,16.20,16.49,16.710617274178440917,151602,403,2533363.00,106250,70.08,1.20,-0.51
24-November-2020,17.27,17.27,16.46,16.67,16.729933543081990914,121733,255,2036585.00,86971,71.44,0.81,-0.60
23-November-2020,17.15,17.87,16.87,17.02,17.452749457362583804,176453,476,3079590.00,97051,55.00,1.00,-0.13
20-November-2020,16.45,17.50,16.45,17.16,17.148278257771443840,280675,737,4813093.00,183624,65.42,1.05,0.71
19-November-2020,15.61,17.20,15.61,16.07,16.334567400177520845,303063,863,4950403.00,161990,53.45,1.59,0.46
18-November-2020,15.60,16.00,15.35,15.67,15.700067378958513812,93501,295,1467972.00,47813,51.14,0.65,0.07
17-November-2020,15.77,15.93,15.40,15.43,15.649365407696825761,78318,277,1225627.00,47865,61.12,0.53,-0.34
14-November-2020,15.50,15.50,15.07,15.31,15.306509067357512953,18528,80,283599.00,13185,71.16,0.43,-0.19
13-November-2020,14.02,15.66,14.02,15.52,15.155839808943126204,221086,640,3350744.00,146426,66.23,1.64,1.50
12-November-2020,13.66,15.04,13.66,14.26,14.682207573007229069,31401,150,461036.00,15975,50.87,1.38,0.60
11-November-2020,14.14,14.14,13.83,13.89,13.962618826388392538,13991,81,195351.00,10939,78.19,0.31,-0.25
10-November-2020,14.08,14.10,13.90,14.00,13.996324895734401453,24217,78,338949.00,19331,79.82,0.20,-0.08
9-November-2020,14.24,14.24,13.88,13.92,14.042256780523928538,21606,71,303397.00,19145,88.61,0.36,-0.32
6-November-2020,13.92,14.09,13.90,13.91,13.977957354882585910,24997,103,349407.00,13729,54.92,0.19,-0.01
5-November-2020,13.96,14.14,13.91,13.92,13.972736124634858812,10270,67,143500.00,7599,73.99,0.23,-0.04
4-November-2020,14.08,14.08,13.75,13.82,13.935757447259620481,9433,60,131456.00,6408,67.93,0.33,-0.26
3-November-2020,14.39,14.60,13.85,13.99,14.152492130917091953,32723,198,463112.00,19633,60.00,0.75,-0.40
2-November-2020,15.60,15.60,14.34,14.35,14.513608191862031797,14844,77,215440.00,11877,80.01,1.26,-1.25
30-October-2020,14.25,15.40,14.10,15.00,14.826357849112826764,66447,266,985167.00,27684,41.66,1.30,0.75
29-October-2020,14.00,14.10,13.80,13.85,14.000859549596011689,11634,65,162886.00,7647,65.73,0.30,-0.15
28-October-2020,14.30,14.30,13.95,14.05,14.037760137309590216,9322,52,130860.00,7874,84.47,0.35,-0.25
27-October-2020,14.15,14.45,14.00,14.10,14.161957233253327514,18332,79,259617.00,15932,86.91,0.45,-0.05
26-October-2020,14.50,14.50,14.10,14.15,14.260329164924550534,26309,86,375175.00,17949,68.22,0.40,-0.35
23-October-2020,14.85,15.00,14.55,14.65,14.710586011342155009,10580,85,155638.00,9935,93.90,0.45,-0.20
22-October-2020,14.30,15.40,14.30,14.75,14.785441920205506943,49828,212,736729.00,38660,77.59,1.10,0.45
21-October-2020,14.80,15.20,14.70,15.15,14.871739839631874452,58241,183,866145.00,56845,97.60,0.50,0.35
20-October-2020,14.05,14.70,13.90,14.65,14.349376985096506230,8186,57,117464.00,6864,83.85,0.80,0.60
19-October-2020,13.95,14.15,13.95,14.05,14.028505021269131254,22803,100,319892.00,20498,89.89,0.20,0.10
16-October-2020,13.85,14.05,13.75,13.85,13.836238425025289860,25702,75,355619.00,24381,94.86,0.30,0.00
15-October-2020,14.00,14.25,13.80,13.95,14.013131114175037751,15231,75,213434.00,12169,79.90,0.45,-0.05
14-October-2020,14.00,14.10,13.75,14.00,13.934091283572252430,12138,50,169132.00,11333,93.37,0.35,0.00
13-October-2020,13.95,14.25,13.90,13.95,14.043835093523349026,15718,90,220741.00,13606,86.56,0.35,0.00
12-October-2020,14.60,14.60,13.85,14.00,14.262342825443786982,21632,120,308523.00,16883,78.05,0.75,-0.60
9-October-2020,14.65,14.90,14.45,14.65,14.669434090138935953,11804,60,173158.00,8970,75.99,0.45,0.00
8-October-2020,14.80,15.00,14.20,14.40,14.718482432831414230,13548,95,199406.00,10327,76.23,0.80,-0.40
7-October-2020,15.05,15.10,14.70,14.75,14.949410422213769494,15774,66,235812.00,12229,77.53,0.40,-0.30
6-October-2020,15.80,15.80,14.50,14.60,14.840666493100755011,49933,161,741039.00,40600,81.31,1.30,-1.20
5-October-2020,15.80,15.80,14.85,14.90,15.312099679743795036,19984,92,305997.00,12776,63.93,0.95,-0.90
1-October-2020,15.40,16.25,15.20,15.35,15.762793557600761662,151248,532,2384091.00,82401,54.48,1.05,-0.05
30-September-2020,15.22,15.49,15.05,15.10,15.121021775544388609,33432,77,505526.00,32821,98.17,0.44,-0.12
29-September-2020,15.25,15.80,15.02,15.20,15.370517158047365877,20690,87,318016.00,15054,72.76,0.78,-0.05
28-September-2020,15.50,15.62,14.92,15.28,15.378060756841691763,61096,243,939538.00,46855,76.69,0.70,-0.22
25-September-2020,14.95,15.75,14.95,15.28,15.473893537167271819,196369,319,3038593.00,164112,83.57,0.80,0.33
24-September-2020,14.31,15.51,14.24,14.82,14.783472057074910820,92510,287,1367619.00,73635,79.60,1.27,0.51
