Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,560.45,560.45,538.95,556.95,553.261412782316194137,2081,265,1151337.00,1826,87.75,21.50,-3.50
29-December-2020,560.00,574.45,555.05,559.60,562.415201654601861427,1934,338,1087711.00,1363,70.48,19.40,-0.40
28-December-2020,565.35,581.05,563.05,567.10,571.079141370338248048,4612,582,2633817.00,2658,57.63,18.00,1.75
24-December-2020,546.30,564.00,540.00,548.30,550.711560693641618497,3460,448,1905462.00,2223,64.25,24.00,2.00
23-December-2020,511.00,550.00,510.45,541.70,535.701622971285892634,2403,389,1287291.00,1601,66.62,39.55,30.70
22-December-2020,496.00,516.00,470.00,512.50,490.932637075718015665,3830,433,1880272.00,1800,47.00,46.00,16.50
21-December-2020,535.10,535.65,491.50,500.10,510.747299813780260707,5370,617,2742713.00,3967,73.87,44.15,-35.00
18-December-2020,539.50,539.50,523.10,536.75,530.176649746192893401,985,207,522224.00,536,54.42,16.40,-2.75
17-December-2020,540.00,549.55,524.00,541.00,540.738473459899263851,2581,432,1395646.00,1455,56.37,25.55,1.00
16-December-2020,525.70,564.00,511.00,541.25,538.349577124446234393,2483,318,1336722.00,1504,60.57,53.00,15.55
15-December-2020,516.15,537.35,516.15,525.95,525.239116022099447513,4525,542,2376707.00,3288,72.66,21.20,9.80
14-December-2020,546.70,557.45,522.65,540.65,536.959476198902849053,5651,624,3034358.00,3829,67.76,34.80,-6.05
11-December-2020,555.00,563.20,546.95,548.50,554.081037277147487844,617,169,341868.00,298,48.30,16.25,-6.50
10-December-2020,551.00,556.00,536.95,548.10,545.169958419958419958,1924,247,1048907.00,1610,83.68,19.05,-2.90
9-December-2020,568.45,571.95,548.00,552.35,555.889297987236131566,4074,314,2264693.00,3433,84.27,23.95,-16.10
8-December-2020,569.00,575.20,555.80,556.95,561.818976279650436953,801,156,450017.00,647,80.77,19.40,-12.05
7-December-2020,565.00,585.30,565.00,567.65,573.643236074270557029,2262,428,1297581.00,1521,67.24,20.30,2.65
4-December-2020,591.15,591.30,551.65,567.20,568.133417243549402139,3178,563,1805528.00,1829,57.55,39.65,-23.95
3-December-2020,640.00,640.00,580.00,585.30,590.021817095038852361,3346,551,1974213.00,2535,75.76,60.00,-54.70
2-December-2020,617.90,617.90,572.50,576.85,591.458632286995515695,8920,1331,5275811.00,5730,64.24,45.40,-41.05
1-December-2020,529.20,615.45,529.20,600.60,581.841920690585379012,18535,2430,10784440.00,8960,48.34,86.25,71.40
27-November-2020,513.40,523.05,507.20,515.05,516.128571428571428571,3430,435,1770321.00,2737,79.80,15.85,1.65
26-November-2020,504.75,511.95,493.00,504.50,504.508270676691729323,1330,341,670996.00,850,63.91,18.95,-0.25
25-November-2020,501.00,509.95,490.00,493.85,498.293066088840736728,1846,260,919849.00,1481,80.23,19.95,-7.15
24-November-2020,515.10,520.00,501.20,506.90,509.854283707865168539,2848,393,1452065.00,2322,81.53,18.80,-8.20
23-November-2020,518.00,525.25,507.00,517.90,518.303231939163498098,4208,531,2181020.00,2751,65.38,18.25,-0.10
