Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,237.50,239.20,230.35,232.40,234.613668783215723897,79217,1621,18585391.00,23583,29.77,8.85,-5.10
29-December-2020,238.90,239.25,230.40,236.40,234.413105055434808194,127447,1975,29875247.00,29750,23.34,8.85,-2.50
28-December-2020,233.80,237.80,228.95,235.80,234.422500163708990897,91626,2070,21479196.00,47923,52.30,8.85,2.00
24-December-2020,230.90,233.50,224.40,230.25,227.840865875879219177,907197,2315,206696550.00,832209,91.73,9.10,-0.65
23-December-2020,222.60,229.75,219.40,226.65,225.777029302795554058,50473,4377,11395644.00,26840,53.18,10.35,4.05
22-December-2020,211.00,222.30,211.00,219.00,218.343166996863133564,96912,2470,21160073.00,27486,28.36,11.30,8.00
21-December-2020,220.45,231.00,217.90,221.80,224.680298477127883512,137766,2851,30953306.00,61036,44.30,13.10,1.35
18-December-2020,228.50,231.35,221.00,224.15,226.530894111945723285,24762,499,5609358.00,10877,43.93,10.35,-4.35
17-December-2020,231.35,237.90,228.30,229.60,232.535947512736104852,130927,2228,30445234.00,55293,42.23,9.60,-1.75
16-December-2020,239.50,239.85,227.55,229.05,232.143299954051826622,137111,3046,31829400.00,69345,50.58,12.30,-10.45
15-December-2020,229.00,236.95,226.00,233.55,229.305140675841927954,86973,1919,19943356.00,36332,41.77,10.95,4.55
14-December-2020,243.00,243.00,225.65,229.75,234.247091327705295471,195450,4682,45783594.00,60412,30.91,17.35,-13.25
11-December-2020,218.10,240.00,218.10,235.30,230.111421564189717464,243014,6018,55920297.00,83543,34.38,21.90,17.20
10-December-2020,212.70,234.20,211.65,217.25,224.562402050260892010,379659,8256,85257137.00,141189,37.19,22.55,4.55
9-December-2020,209.00,213.00,205.30,211.70,210.299944607106116958,63185,1743,13287802.00,31726,50.21,7.70,2.70
8-December-2020,206.40,213.90,204.25,207.90,209.266120815138282387,82440,1958,17251899.00,21465,26.04,9.65,1.50
7-December-2020,199.90,208.20,198.70,206.45,203.712470894027183624,92335,1619,18809791.00,26232,28.41,9.50,6.55
