Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,940.00,945.95,929.75,935.65,936.218523784901758014,46416,846,43455519.00,3206,6.91,16.20,-4.35
29-December-2020,937.35,940.65,924.20,936.00,933.980268017305054342,9477,535,8851331.00,2102,22.18,16.45,-1.35
28-December-2020,936.00,950.00,924.10,928.20,933.771614096196435098,46509,1251,43428784.00,5522,11.87,25.90,-7.80
24-December-2020,950.00,958.10,932.00,935.55,945.264496067312968721,16401,1264,15503283.00,7231,44.09,26.10,-14.45
23-December-2020,923.95,952.15,919.15,946.35,942.054995351498247872,13983,514,13172755.00,2508,17.94,33.00,22.40
22-December-2020,907.50,927.05,881.40,923.25,905.187975599018929627,15901,950,14393394.00,5673,35.68,45.65,15.75
21-December-2020,955.90,955.90,891.65,908.50,925.818701705415801477,29377,1714,27197776.00,8634,29.39,64.25,-47.40
18-December-2020,940.00,959.45,937.75,955.45,949.075054361804110453,42769,2038,40590991.00,15091,35.28,21.70,15.45
17-December-2020,959.45,961.70,931.00,938.95,946.464178607130956347,18006,1287,17042034.00,6228,34.59,30.70,-20.50
16-December-2020,943.00,962.90,943.00,958.15,955.379175212423088192,27304,1327,26085673.00,3877,14.20,19.90,15.15
15-December-2020,931.00,946.80,930.05,943.25,938.033209210426324188,13159,632,12343579.00,1888,14.35,16.75,12.25
14-December-2020,931.00,938.95,925.25,935.45,931.608412872708843652,23678,1481,22058624.00,6729,28.42,13.70,4.45
11-December-2020,945.00,954.15,923.15,933.90,938.229421067641492312,38571,2092,36188447.00,11595,30.06,31.00,-11.10
10-December-2020,935.00,945.00,923.10,941.70,936.809765980319192921,24186,1314,22657681.00,4458,18.43,21.90,6.70
9-December-2020,921.00,935.00,913.05,928.00,923.897656344380461482,49666,3046,45886301.00,23411,47.14,21.95,7.00
8-December-2020,917.15,939.40,914.05,919.70,927.865441207830426067,23447,1374,21755661.00,4586,19.56,25.35,2.55
7-December-2020,917.00,924.50,912.70,918.70,919.492862315092583014,58002,2030,53332425.00,13850,23.88,11.80,1.70
4-December-2020,922.00,931.10,908.65,911.95,918.432150195625862020,35527,1990,32629139.00,6537,18.40,22.45,-10.05
3-December-2020,928.80,930.70,911.05,917.10,920.242696433243219673,11467,683,10552423.00,2835,24.72,19.65,-11.70
2-December-2020,922.40,934.00,909.35,915.15,924.192461818691326888,35685,2208,32979808.00,13308,37.29,24.65,-7.25
1-December-2020,945.00,945.00,915.55,922.40,924.180056543762516197,33956,1859,31381458.00,6698,19.73,29.45,-22.60
27-November-2020,892.00,963.95,886.30,946.45,934.317655526737072014,161162,6062,150576502.00,33280,20.65,77.65,54.45
26-November-2020,865.00,899.00,862.50,894.35,878.052197426067907995,58432,2352,51306346.00,7333,12.55,36.50,29.35
25-November-2020,890.90,898.80,868.85,874.20,886.159059761618007392,24079,1260,21337824.00,6689,27.78,29.95,-16.70
24-November-2020,870.20,895.35,870.20,890.90,882.885331556615352246,28517,1455,25177241.00,7138,25.03,25.15,20.70
23-November-2020,864.60,878.15,863.20,872.80,871.590623087281184967,81690,3050,71200238.00,14864,18.20,14.95,8.20
20-November-2020,833.00,863.00,833.00,859.30,854.661364367003150517,77765,3514,66462741.00,15169,19.51,30.00,26.30
19-November-2020,833.00,849.05,830.65,838.95,840.588757827289937381,48069,1211,40406261.00,4323,8.99,18.40,5.95
18-November-2020,835.00,843.10,827.65,833.90,835.226351695346706038,19642,996,16405516.00,4824,24.56,15.45,-1.10
17-November-2020,825.00,835.65,821.95,832.65,830.163603293126555619,20892,1637,17343778.00,10089,48.29,13.70,7.65
14-November-2020,837.00,837.00,815.20,824.85,825.963289280469897209,6810,394,5624810.00,3319,48.74,21.80,-12.15
13-November-2020,835.00,846.00,812.45,817.10,826.454638482939464679,31271,1498,25844063.00,5525,17.67,33.55,-17.90
12-November-2020,830.75,840.00,820.00,834.45,829.152276295133437990,18473,791,15316930.00,6788,36.75,20.00,3.70
11-November-2020,832.05,837.70,813.50,825.35,826.139460463835936962,29062,1845,24009265.00,11624,40.00,24.20,-6.70
10-November-2020,812.15,835.50,812.15,832.95,827.024055881364162713,53542,3527,44280522.00,18852,35.21,23.35,20.80
9-November-2020,815.00,815.50,799.55,814.35,808.400473559589581689,12670,945,10242434.00,4313,34.04,15.95,-0.65
6-November-2020,801.15,810.60,797.55,808.50,806.553157515195219944,19414,881,15658423.00,3749,19.31,13.05,7.35
5-November-2020,795.55,804.50,786.55,800.70,796.584227929519409340,22077,1093,17586190.00,8745,39.61,17.95,5.15
4-November-2020,775.80,792.45,770.40,789.35,784.862244343498011258,46009,1089,36110727.00,4711,10.24,22.05,13.55
3-November-2020,778.00,787.35,777.15,782.45,781.858026830354932924,20201,837,15794314.00,7726,38.25,10.20,4.45
2-November-2020,761.00,776.85,761.00,775.10,766.274825150811002621,87361,2291,66942535.00,10212,11.69,15.85,14.10
30-October-2020,738.00,771.55,738.00,766.25,763.269180327868852459,94550,3340,72167101.00,17271,18.27,33.55,28.25
29-October-2020,744.50,747.20,731.70,743.90,741.421983273596176821,20925,1209,15514255.00,3137,14.99,15.50,-0.60
28-October-2020,760.10,790.30,740.00,744.50,765.918971387178558493,69025,4963,52867557.00,23098,33.46,50.30,-15.60
27-October-2020,756.00,801.00,742.75,789.10,777.520970987624978212,63111,3469,49070126.00,14666,23.24,58.25,33.10
26-October-2020,762.00,772.95,754.10,758.55,763.987330063672345551,46488,2302,35516243.00,21181,45.56,18.85,-3.45
23-October-2020,756.00,763.00,744.35,761.20,756.746862379443294015,87407,2742,66144973.00,14615,16.72,18.65,5.20
22-October-2020,732.95,752.00,732.95,748.40,744.540921349551433760,18169,1181,13527564.00,6659,36.65,19.05,15.45
21-October-2020,735.00,740.20,725.25,733.65,735.356938112527640523,36631,622,26936860.00,2077,5.67,14.95,-1.35
20-October-2020,729.20,743.00,729.20,733.25,736.010925530578927539,7963,481,5860855.00,2371,29.78,13.80,4.05
19-October-2020,722.10,734.30,716.25,731.40,724.129050246536745714,34072,1091,24672525.00,5306,15.57,18.05,9.30
16-October-2020,724.05,726.00,710.90,723.10,718.889300920203268781,14562,826,10468466.00,3513,24.12,15.10,-0.95
15-October-2020,730.95,741.15,715.20,719.40,728.700503840753283224,36321,931,26467131.00,3276,9.02,25.95,-11.55
14-October-2020,736.95,742.00,725.70,729.45,735.794878427315054319,38660,832,28445830.00,2959,7.65,16.30,-7.50
13-October-2020,728.00,737.75,720.00,731.15,730.275437413493274656,28177,1682,20576971.00,7708,27.36,17.75,3.15
12-October-2020,729.00,746.80,722.35,723.70,730.823009356775423060,69789,1492,51003407.00,6345,9.09,24.45,-5.30
9-October-2020,748.00,748.00,730.00,741.20,737.556465155331654072,9528,454,7027438.00,2021,21.21,18.00,-6.80
8-October-2020,743.60,745.60,732.50,735.20,737.944380952380952380,26250,753,19371040.00,3899,14.85,13.10,-8.40
7-October-2020,744.20,748.00,734.40,739.55,740.800820835022294284,19736,1092,14620445.00,4985,25.26,13.60,-4.65
6-October-2020,754.30,754.30,739.00,741.40,743.094729043183742591,18896,1138,14041518.00,5563,29.44,15.30,-12.90
5-October-2020,753.45,759.85,735.85,751.95,747.183127298506801364,22569,1568,16863176.00,7963,35.28,24.00,-1.50
1-October-2020,770.00,776.25,751.15,756.30,761.659285190914271757,12283,690,9355461.00,3005,24.46,25.10,-13.70
30-September-2020,755.00,765.70,750.45,763.65,758.519282062680595687,17996,1389,13650313.00,9520,52.90,15.25,8.65
29-September-2020,747.00,761.85,744.60,756.15,753.899512655242886338,63610,2469,47955548.00,13550,21.30,17.25,9.15
28-September-2020,738.60,749.65,732.05,747.20,742.238254635938147994,33758,1175,25056479.00,4721,13.98,17.60,8.60
25-September-2020,715.50,737.60,708.45,725.90,718.560148731408573928,18288,1014,13141028.00,3798,20.77,29.15,10.40
24-September-2020,725.50,727.10,706.95,710.15,718.197781964545688104,23354,747,16772791.00,3108,13.31,20.15,-15.35
23-September-2020,715.15,734.00,714.45,726.10,725.444627054361567635,15820,1081,11476534.00,4021,25.42,19.55,10.95
22-September-2020,711.00,725.35,697.65,710.90,712.351168142478363099,39978,972,28478375.00,3796,9.50,27.70,-0.10
21-September-2020,758.30,758.30,718.65,724.90,744.174399606078918507,44679,2065,33248968.00,13805,30.90,39.65,-33.40
18-September-2020,779.00,785.00,757.75,764.05,776.270779981339209497,50373,1333,39103088.00,6131,12.17,27.25,-14.95
17-September-2020,771.10,780.25,762.75,774.65,769.651636556051099856,52916,1428,40726886.00,5807,10.97,17.50,3.55
16-September-2020,786.40,793.15,771.85,776.00,781.594463810322258012,67989,2213,53139826.00,9797,14.41,21.30,-10.40
15-September-2020,769.30,785.00,768.55,783.65,777.635616590991392517,35899,1221,27916341.00,9576,26.67,16.45,14.35
14-September-2020,755.00,782.35,748.95,761.20,769.910801010877925502,45505,2153,35034791.00,8514,18.71,33.40,6.20
11-September-2020,748.00,751.85,738.55,746.80,747.407827747136190072,18856,831,14093122.00,4330,22.96,13.30,-1.20
10-September-2020,745.00,747.00,728.40,741.45,739.736877362553232212,20899,1113,15459761.00,6581,31.49,18.60,-3.55
9-September-2020,713.00,744.55,709.90,741.00,731.390832123850991775,41340,1620,30235697.00,5689,13.76,34.65,28.00
8-September-2020,737.00,740.50,716.00,717.80,729.721803450815690084,63811,2280,46564278.00,15209,23.83,24.50,-19.20
7-September-2020,731.00,746.05,727.50,736.30,734.416964523873032808,18745,1167,13766646.00,5083,27.12,18.55,5.30
4-September-2020,740.00,754.35,733.90,742.40,743.861487795428128632,15486,1065,11519439.00,3888,25.11,20.45,2.40
3-September-2020,750.00,756.00,740.00,742.35,749.950319947599133370,19847,1316,14884264.00,7281,36.69,16.00,-7.65
2-September-2020,735.00,747.30,729.20,745.30,740.467436974789915966,7616,582,5639400.00,2662,34.95,18.10,10.30
1-September-2020,720.10,737.35,720.10,734.75,730.996517812727203153,26133,1644,19103132.00,7582,29.01,17.25,14.65
31-August-2020,735.00,742.35,715.00,729.10,722.857724843910489445,86649,3413,62634899.00,49965,57.66,27.35,-5.90
28-August-2020,745.00,752.55,732.50,735.55,744.019629225736095965,22008,995,16374384.00,4111,18.68,20.05,-9.45
27-August-2020,743.00,745.60,737.10,741.60,739.352166913236445914,45964,835,33983583.00,3510,7.64,8.50,-1.40
26-August-2020,741.00,752.15,736.70,743.40,742.624790352208290072,12521,750,9298405.00,3374,26.95,15.45,2.40
25-August-2020,742.50,748.00,738.20,741.30,741.943179501121457214,14713,940,10916210.00,4742,32.23,9.80,-1.20
24-August-2020,745.00,752.65,742.20,744.35,747.639915942522860226,17607,808,13163696.00,4201,23.86,10.45,-0.65
21-August-2020,745.00,749.90,735.40,740.35,741.143197169507880347,31090,1741,23042142.00,11056,35.56,14.50,-4.65
20-August-2020,739.00,745.00,722.60,742.60,735.146643497039124053,59273,3470,43574347.00,20928,35.31,22.40,3.60
19-August-2020,770.00,770.00,732.30,737.05,760.512509373508759970,220035,2940,167339370.00,174841,79.46,37.70,-32.95
18-August-2020,755.10,768.90,755.10,766.55,765.059191777622050922,21405,1144,16376092.00,2719,12.70,13.80,11.45
17-August-2020,745.00,756.80,742.75,753.85,751.893083980239943542,17004,1167,12785190.00,6213,36.54,14.05,8.85
14-August-2020,756.00,767.65,736.00,742.75,751.778868092151755608,49527,2216,37233352.00,12889,26.02,31.65,-13.25
13-August-2020,745.00,757.50,739.10,743.25,748.474608201823840987,36626,1435,27413631.00,10732,29.30,18.40,-1.75
12-August-2020,740.00,752.65,733.35,743.95,745.570180008103258667,17277,886,12881216.00,3763,21.78,19.30,3.95
11-August-2020,758.00,758.00,737.00,742.50,746.318631686434686984,25462,1052,19002765.00,12965,50.92,21.00,-15.50
10-August-2020,717.00,752.00,712.00,749.40,737.613501727360253723,88285,3389,65120208.00,21202,24.02,40.00,32.40
7-August-2020,725.00,727.35,713.90,717.85,719.159121224009415457,12745,635,9165683.00,2056,16.13,13.45,-7.15
6-August-2020,718.00,723.70,711.30,721.30,718.888943753647259505,22277,1369,16014689.00,9161,41.12,12.40,3.30
5-August-2020,719.00,723.60,711.35,716.55,717.016322787712058688,21810,1133,15638126.00,8910,40.85,12.25,-2.45
