Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,167.20,171.00,166.00,167.60,168.338395436699014741,13499,322,2272400.00,4520,33.48,5.00,0.40
29-December-2020,168.20,169.45,165.05,165.60,167.244295538705695644,28355,710,4742212.00,16976,59.87,4.40,-2.60
28-December-2020,171.40,171.40,168.00,168.50,169.173494369185572058,12254,290,2073052.00,5677,46.33,3.40,-2.90
24-December-2020,170.00,173.80,167.10,170.60,169.480636891107812710,59288,1386,10048168.00,37098,62.57,6.70,0.60
23-December-2020,167.00,172.50,165.10,170.10,169.551602007018004132,30493,1545,5170137.00,17781,58.31,7.40,3.10
22-December-2020,140.60,165.00,140.60,164.40,160.023612247075139575,28121,556,4500024.00,12314,43.79,24.40,23.80
21-December-2020,177.50,178.00,156.90,162.05,166.728374926311652584,101780,2022,16969614.00,56433,55.45,21.10,-15.45
18-December-2020,181.40,181.40,173.40,176.65,175.861959131670505218,61221,1314,10766445.00,31740,51.84,8.00,-4.75
17-December-2020,181.95,185.95,180.20,180.85,182.424670539205432281,62147,1758,11337146.00,41975,67.54,5.75,-1.10
16-December-2020,180.00,183.70,176.20,177.55,180.406628669223599162,65443,1573,11806351.00,31766,48.54,7.50,-2.45
15-December-2020,172.10,180.75,167.50,178.75,175.527523923813040401,97497,2049,17113407.00,54316,55.71,13.25,6.65
14-December-2020,169.45,172.95,167.25,171.95,170.988068885303718155,26653,488,4557345.00,13043,48.94,5.70,2.50
11-December-2020,170.00,172.40,166.50,167.50,169.401160168900914196,48786,1074,8264405.00,23038,47.22,5.90,-2.50
10-December-2020,163.35,171.90,161.75,170.15,167.802375059914505668,102229,2391,17154269.00,46622,45.61,10.15,6.80
9-December-2020,160.00,166.50,159.00,164.95,163.278369531801001862,110594,2823,18057608.00,73988,66.90,7.50,4.95
8-December-2020,159.45,161.65,155.20,158.65,158.785736243467568398,16265,479,2582650.00,8007,49.23,6.45,-0.80
7-December-2020,155.00,160.60,138.00,157.90,156.947934320039166949,53106,1075,8334877.00,34247,64.49,22.60,2.90
4-December-2020,157.10,159.60,156.20,158.35,158.153067697791740929,33103,1070,5235341.00,22559,68.15,3.40,1.25
3-December-2020,155.20,159.80,155.00,157.10,157.059246861924686192,29875,776,4692145.00,12904,43.19,4.80,1.90
2-December-2020,163.00,163.05,156.20,157.35,158.738648363252375923,41668,987,6614322.00,21484,51.56,6.85,-5.65
1-December-2020,160.00,164.70,157.30,163.95,162.412759113652609006,27980,670,4544309.00,13565,48.48,7.40,3.95
27-November-2020,160.00,161.80,157.80,158.40,159.733753276732266520,25559,655,4082635.00,10740,42.02,4.00,-1.60
26-November-2020,158.00,165.50,155.00,159.75,160.611671084026781760,151297,4090,24300064.00,83924,55.47,10.50,1.75
25-November-2020,151.65,157.25,151.65,154.45,155.414665716215202221,53308,1434,8284845.00,29575,55.48,5.60,2.80
24-November-2020,159.00,159.00,152.35,153.10,154.438083481212869377,51844,1339,8006688.00,32004,61.73,6.65,-5.90
23-November-2020,153.00,158.90,153.00,157.35,156.657710136604176067,97508,3507,15275380.00,64912,66.57,5.90,4.35
20-November-2020,145.05,152.50,144.25,150.90,150.439964819148434923,63671,1675,9578663.00,23770,37.33,8.25,5.85
19-November-2020,143.00,147.30,143.00,144.05,144.737783921099820681,26768,715,3874341.00,15791,58.99,4.30,1.05
18-November-2020,145.45,147.50,143.00,143.85,145.827319760800913794,14883,520,2170348.00,6210,41.73,4.50,-1.60
17-November-2020,138.00,147.00,138.00,144.50,144.175063217272904104,66833,2364,9635652.00,48310,72.28,9.00,6.50
14-November-2020,142.25,142.25,139.20,140.40,140.475581601846918842,5631,157,791018.00,3782,67.16,3.05,-1.85
