Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,8.75,8.86,8.71,8.84,8.792787602295174489,85048,198,747809.00,80659,94.84,0.15,0.09
29-December-2020,8.95,9.11,8.52,8.69,8.802735667685713385,63458,167,558604.00,52148,82.18,0.59,-0.26
28-December-2020,9.15,9.15,8.85,8.93,8.940196078431372549,49980,207,446831.00,37253,74.54,0.30,-0.22
24-December-2020,9.20,9.20,8.79,8.86,8.931829558727606449,65923,197,588813.00,52015,78.90,0.41,-0.34
23-December-2020,8.56,8.92,8.40,8.83,8.827837478579779311,62441,181,551219.00,41711,66.80,0.52,0.27
22-December-2020,8.50,8.56,8.09,8.50,8.332889733840304182,42080,117,350648.00,26589,63.19,0.47,0.00
21-December-2020,9.21,9.21,8.35,8.37,8.693403908794788273,68768,175,597828.00,52897,76.92,0.86,-0.84
18-December-2020,8.86,8.90,8.65,8.78,8.736597002617463747,271637,250,2373183.00,243695,89.71,0.25,-0.08
17-December-2020,8.96,9.24,8.79,8.83,8.949428926834784575,88430,161,791398.00,54079,61.15,0.45,-0.13
16-December-2020,9.01,9.37,8.90,8.93,9.021633512754505031,106825,311,963736.00,69746,65.29,0.47,-0.08
15-December-2020,9.40,9.40,8.66,9.03,8.878067624068351208,154028,330,1367471.00,118384,76.86,0.74,-0.37
14-December-2020,9.00,9.31,8.95,9.01,9.086415575810123994,141861,374,1289008.00,102674,72.38,0.36,0.01
11-December-2020,9.23,9.40,8.94,9.01,9.160635509496350659,123995,404,1135873.00,88052,71.01,0.46,-0.22
10-December-2020,9.59,9.60,8.82,9.23,9.257024454348869064,143819,313,1331336.00,83237,57.88,0.78,-0.36
9-December-2020,9.48,9.50,9.00,9.15,9.262306151451197771,353949,581,3278384.00,264023,74.59,0.50,-0.33
8-December-2020,9.32,9.40,8.85,9.06,9.027926445561752819,283817,377,2562279.00,188319,66.35,0.55,-0.26
7-December-2020,9.60,9.60,9.31,9.31,9.342300398350407882,199322,336,1862126.00,170371,85.48,0.29,-0.29
4-December-2020,10.82,10.82,9.80,9.80,9.959513143436734003,437747,586,4359747.00,348868,79.70,1.02,-1.02
3-December-2020,10.31,10.31,10.14,10.31,10.304293248564100711,110732,121,1141015.00,91864,82.96,0.17,0.00
2-December-2020,9.82,9.82,9.82,9.82,9.819996296385755577,124203,180,1219673.00,120509,97.03,0.00,0.00
1-December-2020,8.27,8.93,8.25,8.93,8.743036723061151785,275086,574,2405087.00,210446,76.50,0.68,0.66
27-November-2020,7.70,8.42,7.45,8.12,8.051297399450562376,382573,947,3080209.00,246611,64.46,0.97,0.42
26-November-2020,7.84,7.84,7.57,7.66,7.631709492830878353,45961,123,350761.00,35744,77.77,0.27,-0.18
25-November-2020,7.63,7.74,6.88,7.66,7.473305983556553032,178673,524,1335278.00,115856,64.84,0.86,0.03
24-November-2020,7.83,7.83,7.56,7.64,7.639399046844124142,34412,158,262887.00,27435,79.72,0.27,-0.19
23-November-2020,7.70,7.70,7.50,7.67,7.601892511273748798,67635,205,514154.00,36627,54.15,0.20,-0.03
20-November-2020,7.56,7.75,7.56,7.64,7.670117173459851915,27822,142,213398.00,14608,52.51,0.19,0.08
19-November-2020,7.60,7.75,7.50,7.67,7.672067754491397563,78873,335,605119.00,60597,76.83,0.25,0.07
18-November-2020,7.42,7.69,7.42,7.65,7.594735513192778689,79210,334,601579.00,44261,55.88,0.27,0.23
17-November-2020,7.98,7.98,7.60,7.65,7.659765869351523636,33571,122,257146.00,24770,73.78,0.38,-0.33
14-November-2020,7.65,7.86,7.65,7.73,7.721870642497050305,27969,139,215973.00,21414,76.56,0.21,0.08
13-November-2020,7.79,7.79,7.48,7.61,7.581501831501831501,42588,156,322881.00,32183,75.57,0.31,-0.18
12-November-2020,7.69,7.69,7.40,7.48,7.510125547164365770,62367,311,468384.00,42371,67.94,0.29,-0.21
11-November-2020,7.60,7.70,7.40,7.53,7.610180504476874894,76951,344,585611.00,43214,56.16,0.30,-0.07
10-November-2020,7.65,7.77,7.50,7.53,7.603867083045047403,106954,391,813264.00,57468,53.73,0.27,-0.12
9-November-2020,8.01,8.01,7.60,7.65,7.707978231851319437,77912,165,600544.00,63161,81.07,0.41,-0.36
6-November-2020,7.86,8.00,7.80,7.88,7.897792785373085158,36426,157,287685.00,19141,52.55,0.20,0.02
5-November-2020,8.19,8.19,7.50,7.76,7.682343497152176960,78481,295,602918.00,67084,85.48,0.69,-0.43
4-November-2020,7.70,7.81,7.49,7.59,7.612360097323600973,61650,205,469302.00,42625,69.14,0.32,-0.11
3-November-2020,7.31,7.76,7.31,7.56,7.614969801553062985,23180,124,176515.00,14978,64.62,0.45,0.25
2-November-2020,7.70,7.75,7.50,7.55,7.630416285885355938,31733,196,242136.00,25578,80.60,0.25,-0.15
30-October-2020,7.71,7.80,7.59,7.65,7.688897271469885577,39765,231,305749.00,22777,57.28,0.21,-0.06
29-October-2020,7.99,7.99,7.48,7.61,7.725600992024349688,70966,294,548255.00,37887,53.39,0.51,-0.38
28-October-2020,7.89,8.05,7.60,7.77,7.774498119398826752,64607,303,502287.00,49480,76.59,0.45,-0.12
27-October-2020,7.94,8.10,7.84,7.92,7.925750848785583703,76580,315,606954.00,41270,53.89,0.26,-0.02
26-October-2020,8.20,8.36,7.75,7.90,8.083757929422694479,68889,237,556882.00,34004,49.36,0.61,-0.30
23-October-2020,7.60,8.30,7.60,8.07,7.976416374206576904,224817,658,1793234.00,129232,57.48,0.70,0.47
22-October-2020,7.10,7.56,7.10,7.55,7.475796769264352761,36648,220,273973.00,27494,75.02,0.46,0.45
21-October-2020,7.22,7.62,7.22,7.46,7.458003684837975506,36908,142,275260.00,30579,82.85,0.40,0.24
20-October-2020,7.38,7.38,6.60,7.29,7.135481954856417188,97644,334,696737.00,60051,61.50,0.78,-0.09
19-October-2020,7.41,7.51,7.28,7.33,7.372553793142193674,53399,270,393687.00,28710,53.76,0.23,-0.08
16-October-2020,7.99,7.99,7.35,7.41,7.484913671101047268,17665,97,132221.00,12144,68.75,0.64,-0.58
15-October-2020,7.70,7.76,7.55,7.63,7.684257506502300814,64977,278,499300.00,45510,70.04,0.21,-0.07
14-October-2020,7.84,7.86,7.60,7.65,7.675054908238097010,26863,119,206175.00,23164,86.23,0.26,-0.19
13-October-2020,7.95,7.95,7.66,7.84,7.775342454459637161,242587,350,1886197.00,225861,93.11,0.29,-0.11
12-October-2020,8.00,8.04,7.76,7.82,7.853911916190743141,57082,303,448317.00,43584,76.35,0.28,-0.18
9-October-2020,7.96,8.05,7.78,7.86,7.877320753675963474,36249,218,285545.00,25584,70.58,0.27,-0.10
8-October-2020,7.99,8.06,7.84,7.91,7.949066018276311089,86779,342,689812.00,69450,80.03,0.22,-0.08
7-October-2020,7.85,7.99,7.63,7.82,7.836286838821157722,104170,337,816306.00,60571,58.15,0.36,-0.03
6-October-2020,8.29,8.29,7.65,7.82,7.755771113286464358,112370,375,871516.00,47453,42.23,0.64,-0.47
5-October-2020,8.24,8.25,7.89,7.96,7.977330742561054596,52494,164,418762.00,23118,44.04,0.36,-0.28
1-October-2020,8.16,8.16,7.84,7.86,7.922983599191192990,44510,108,352652.00,26978,60.61,0.32,-0.30
30-September-2020,8.01,8.21,7.84,7.97,8.018070471823337757,33148,144,265783.00,15446,46.60,0.37,-0.04
29-September-2020,8.24,8.34,7.95,8.02,8.106118931341568514,104430,325,846522.00,87268,83.57,0.39,-0.22
28-September-2020,7.73,8.00,7.73,8.00,7.978780881395825717,112163,378,894924.00,95448,85.10,0.27,0.27
25-September-2020,7.61,7.62,7.08,7.62,7.417838976315371165,50328,280,373325.00,39672,78.83,0.54,0.01
24-September-2020,7.58,7.65,7.18,7.26,7.305445329100637464,78122,321,570716.00,50108,64.14,0.47,-0.32
23-September-2020,8.00,8.00,7.54,7.55,7.680696129444210469,73607,380,565353.00,52321,71.08,0.46,-0.45
22-September-2020,8.20,8.20,7.85,7.93,7.957372208894630005,75866,401,603694.00,39351,51.87,0.35,-0.27
21-September-2020,8.45,8.45,8.09,8.10,8.212845386291408190,72057,346,591793.00,48191,66.88,0.36,-0.35
18-September-2020,8.39,8.47,8.24,8.26,8.308494088363410080,44996,132,373849.00,29288,65.09,0.23,-0.13
17-September-2020,8.87,8.87,8.39,8.40,8.433868324860299987,47602,183,401469.00,40596,85.28,0.48,-0.47
16-September-2020,8.80,8.80,8.47,8.48,8.517678302882923239,31253,162,266203.00,25401,81.28,0.33,-0.32
15-September-2020,8.87,8.88,8.50,8.54,8.625907600421595034,68312,244,589253.00,52967,77.54,0.38,-0.33
14-September-2020,8.75,8.89,8.46,8.58,8.671596284478055852,133817,505,1160407.00,88271,65.96,0.43,-0.17
11-September-2020,8.50,8.61,8.41,8.47,8.543311763418675169,31989,122,273292.00,26678,83.40,0.20,-0.03
10-September-2020,8.31,8.51,8.29,8.39,8.412691822966861887,67445,204,567394.00,36233,53.72,0.22,0.08
9-September-2020,8.25,8.36,8.02,8.20,8.180958916929219827,128228,450,1049028.00,60367,47.08,0.34,-0.05
8-September-2020,8.96,8.96,8.35,8.43,8.715013100923568654,53813,261,468981.00,28961,53.82,0.61,-0.53
7-September-2020,8.70,9.00,8.50,8.55,8.805392194302298938,65465,383,576445.00,42686,65.20,0.50,-0.15
4-September-2020,9.18,9.18,8.49,8.73,8.694603536476868327,71936,367,625455.00,33444,46.49,0.69,-0.45
3-September-2020,8.45,8.75,8.44,8.75,8.690263605442176870,37632,114,327032.00,30142,80.10,0.31,0.30
2-September-2020,8.35,8.56,8.25,8.34,8.388617692582450291,50394,129,422736.00,25751,51.10,0.31,-0.01
1-September-2020,8.50,8.70,8.11,8.30,8.243125479380517975,61277,213,505114.00,47993,78.32,0.59,-0.20
31-August-2020,9.05,9.05,8.53,8.53,8.718277771523835560,186549,595,1626386.00,155274,83.23,0.52,-0.52
28-August-2020,9.10,9.10,8.94,8.97,9.030069660797423600,28567,119,257962.00,22391,78.38,0.16,-0.13
27-August-2020,9.00,9.10,8.90,8.93,8.981805359661495063,35450,148,318405.00,25182,71.04,0.20,-0.07
26-August-2020,9.17,9.17,8.91,9.00,9.023887697668185473,29848,138,269345.00,18857,63.18,0.26,-0.17
25-August-2020,9.30,9.31,8.85,9.02,9.130885984627764366,72078,284,658136.00,48831,67.75,0.46,-0.28
24-August-2020,9.09,9.15,8.86,9.09,8.992174700769038027,51883,195,466541.00,34565,66.62,0.29,0.00
21-August-2020,9.10,9.10,8.73,8.98,8.983406365705356839,58878,192,528925.00,46095,78.29,0.37,-0.12
20-August-2020,8.95,9.00,8.79,8.85,8.874926513815402704,81648,393,724620.00,52403,64.18,0.21,-0.10
19-August-2020,9.19,9.19,8.82,8.90,8.926573631592834735,68218,157,608953.00,58907,86.35,0.37,-0.29
18-August-2020,9.25,9.41,8.92,8.95,9.053799478357230698,73997,265,669954.00,43972,59.42,0.49,-0.30
17-August-2020,9.32,9.32,8.56,9.06,8.973661628743841000,72252,242,648365.00,72252,100.00,0.76,-0.26
14-August-2020,9.77,9.77,8.96,8.96,9.113601370099875670,121451,377,1106856.00,121451,100.00,0.81,-0.81
13-August-2020,9.67,10.00,9.25,9.43,9.499397186872069658,52255,156,496391.00,52255,100.00,0.75,-0.24
12-August-2020,10.10,10.10,9.32,9.67,9.653013676288996062,85842,366,828634.00,85842,100.00,0.78,-0.43
11-August-2020,9.34,9.80,9.34,9.75,9.696817209711913448,230521,573,2235320.00,230521,100.00,0.46,0.41
10-August-2020,8.71,9.34,8.71,9.34,9.154571989983461305,192881,502,1765743.00,192881,100.00,0.63,0.63
7-August-2020,8.85,9.15,8.70,8.90,8.874542593676814988,54656,319,485047.00,54656,100.00,0.45,0.05
6-August-2020,9.00,9.00,8.80,8.99,8.946053469127943984,43988,120,393519.00,43988,100.00,0.20,-0.01
5-August-2020,8.92,9.10,8.60,8.92,8.962917812958173401,60703,247,544076.00,60703,100.00,0.50,0.00
4-August-2020,9.19,9.19,8.56,8.92,8.775824890285528525,184570,396,1619754.00,184570,100.00,0.63,-0.27
3-August-2020,9.13,9.15,8.70,9.01,8.971668446659546695,33708,141,302417.00,33708,100.00,0.45,-0.12
31-July-2020,8.50,9.00,8.50,8.75,8.790007869408180148,49559,268,435624.00,49559,100.00,0.50,0.25
30-July-2020,8.69,9.10,8.61,8.72,8.850905591040335987,57145,321,505785.00,57145,100.00,0.49,0.03
29-July-2020,9.11,9.11,8.53,8.94,8.887804070825748800,60430,272,537090.00,60430,100.00,0.58,-0.17
28-July-2020,8.28,8.98,8.28,8.73,8.767613248349647165,35144,251,308129.00,35144,100.00,0.70,0.45
27-July-2020,9.15,9.15,8.66,8.68,8.768036008621782680,47322,351,414921.00,47322,100.00,0.49,-0.47
