Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,5.10,5.10,4.95,5.10,5.077696216826651609,35420,82,179852.00,28371,80.10,0.15,0.00
29-December-2020,5.17,5.17,5.02,5.06,5.112324626440059313,70136,96,358558.00,62553,89.19,0.15,-0.11
28-December-2020,5.15,5.30,4.90,5.08,5.089274399328686657,58393,83,297178.00,38474,65.89,0.40,-0.07
24-December-2020,4.80,5.10,4.80,5.02,5.020527060873352934,55098,116,276621.00,38199,69.33,0.30,0.22
23-December-2020,4.95,5.04,4.75,4.95,4.855678556785567855,53658,156,260546.00,46127,85.96,0.29,0.00
22-December-2020,4.82,4.99,4.72,4.92,4.835006295467263570,57184,117,276485.00,35417,61.94,0.27,0.10
21-December-2020,5.45,5.45,4.94,5.02,5.161054828932315929,84791,140,437611.00,65368,77.09,0.51,-0.43
18-December-2020,5.28,5.37,5.15,5.21,5.192555960437272254,19210,73,99749.00,16299,84.85,0.22,-0.07
17-December-2020,5.39,5.45,5.28,5.32,5.343047576551954933,71716,143,383182.00,50484,70.39,0.17,-0.07
16-December-2020,5.36,5.39,5.21,5.27,5.310569526149072338,77345,136,410746.00,41175,53.24,0.18,-0.09
15-December-2020,5.49,5.49,5.20,5.34,5.327340253605171556,64352,111,342825.00,45419,70.58,0.29,-0.15
14-December-2020,5.19,5.41,5.19,5.38,5.355539221169364503,62581,100,335155.00,49948,79.81,0.22,0.19
11-December-2020,5.20,5.20,5.00,5.19,5.155003253224823654,193654,146,998287.00,130932,67.61,0.20,-0.01
10-December-2020,5.38,5.38,4.95,5.05,5.060309961784007219,89753,114,454178.00,79193,88.23,0.43,-0.33
9-December-2020,5.48,5.48,4.95,5.14,5.096708102074828371,65403,129,333340.00,54252,82.95,0.53,-0.34
8-December-2020,5.24,5.35,4.93,4.96,5.069524031836630196,132803,252,673248.00,98554,74.21,0.42,-0.28
7-December-2020,5.33,5.70,5.14,5.24,5.250911086263303930,96588,181,507175.00,61234,63.40,0.56,-0.09
4-December-2020,5.60,5.60,5.12,5.33,5.378047918025444172,127259,171,684405.00,91272,71.72,0.48,-0.27
3-December-2020,5.29,5.52,5.10,5.46,5.341569036025883637,141093,214,753658.00,113298,80.30,0.42,0.17
2-December-2020,5.12,5.29,4.90,5.16,5.163011735684097875,55131,77,284642.00,33021,59.90,0.39,0.04
1-December-2020,4.94,5.20,4.90,5.12,5.097526588764316356,430539,397,2194684.00,393015,91.28,0.30,0.18
27-November-2020,4.81,4.95,4.75,4.94,4.817230039130796769,48044,57,231439.00,44085,91.76,0.20,0.13
26-November-2020,4.75,4.98,4.63,4.90,4.789719007388966868,37759,65,180855.00,27835,73.72,0.35,0.15
25-November-2020,4.77,4.86,4.71,4.83,4.767795150217953068,38311,54,182659.00,17821,46.52,0.15,0.06
24-November-2020,4.76,4.99,4.62,4.68,4.751410004904364884,130496,125,620040.00,103795,79.54,0.37,-0.08
23-November-2020,4.90,4.90,4.45,4.75,4.550507928398797477,152679,304,694767.00,113521,74.35,0.45,-0.15
20-November-2020,4.92,4.94,4.71,4.75,4.809614431559123798,50445,79,242621.00,30850,61.16,0.23,-0.17
19-November-2020,5.60,5.60,4.66,4.83,4.852721520349525428,46463,111,225472.00,24136,51.95,0.94,-0.77
18-November-2020,5.00,5.10,4.90,4.96,4.954737534040755000,21298,59,105526.00,16354,76.79,0.20,-0.04
17-November-2020,4.85,5.09,4.76,5.04,4.972326568716797439,44989,80,223700.00,37640,83.66,0.33,0.19
14-November-2020,4.71,4.85,4.71,4.83,4.833810405792220912,11878,16,57416.00,11778,99.16,0.14,0.12
13-November-2020,4.65,4.81,4.65,4.73,4.754410494715631040,24317,28,115613.00,13816,56.82,0.16,0.08
12-November-2020,4.50,4.81,4.50,4.68,4.722653473229264408,35169,38,166091.00,30635,87.11,0.31,0.18
11-November-2020,4.84,4.91,4.71,4.75,4.828565805012465555,30484,45,147194.00,16213,53.19,0.20,-0.09
10-November-2020,4.81,5.20,4.50,4.88,4.829391200277156624,31751,81,153338.00,23624,74.40,0.70,0.07
9-November-2020,4.59,4.98,4.31,4.67,4.657405349336889679,13497,41,62861.00,10431,77.28,0.67,0.08
6-November-2020,4.64,4.64,4.57,4.57,4.618519984170953700,10108,31,46684.00,7562,74.81,0.07,-0.07
5-November-2020,4.61,4.66,4.46,4.57,4.568870717608910193,14186,53,64814.00,9659,68.09,0.20,-0.04
4-November-2020,4.66,4.66,4.54,4.55,4.574810606060606060,2112,22,9662.00,1916,90.72,0.12,-0.11
3-November-2020,4.35,4.71,4.35,4.59,4.570697376839411388,21882,62,100016.00,11824,54.04,0.36,0.24
2-November-2020,4.75,4.75,4.69,4.70,4.711671301695523459,11147,21,52521.00,11060,99.22,0.06,-0.05
30-October-2020,4.45,4.73,4.30,4.67,4.587803058560238716,26810,61,122999.00,10258,38.26,0.43,0.22
29-October-2020,4.65,4.74,4.60,4.65,4.676749948379103861,9686,32,45299.00,6505,67.16,0.14,0.00
28-October-2020,4.65,4.70,4.55,4.64,4.648170473428692450,30691,47,142657.00,30676,99.95,0.15,-0.01
27-October-2020,4.79,4.79,4.61,4.67,4.685978214438274241,37456,94,175518.00,28297,75.55,0.18,-0.12
26-October-2020,4.91,4.91,4.72,4.76,4.773769708552317247,12558,44,59949.00,9943,79.18,0.19,-0.15
23-October-2020,4.81,5.00,4.70,4.84,4.872554127590598587,69096,83,336674.00,47592,68.88,0.30,0.03
22-October-2020,4.89,4.95,4.69,4.78,4.822017780529877482,22609,32,109021.00,8350,36.93,0.26,-0.11
21-October-2020,4.95,4.99,4.65,4.89,4.833802065654851379,41246,61,199375.00,25416,61.62,0.34,-0.06
20-October-2020,5.00,5.00,4.90,4.97,4.955413243112614789,16552,34,82022.00,13542,81.81,0.10,-0.03
19-October-2020,4.84,5.00,4.84,4.88,4.912759944931526700,27602,60,135602.00,16999,61.59,0.16,0.04
16-October-2020,4.81,4.90,4.65,4.70,4.810790501953712052,66540,78,320110.00,22684,34.09,0.25,-0.11
15-October-2020,4.86,4.86,4.65,4.74,4.741777008375052636,21373,68,101346.00,16501,77.20,0.21,-0.12
14-October-2020,4.74,4.84,4.74,4.80,4.791257133798351299,25232,45,120893.00,20026,79.37,0.10,0.06
13-October-2020,4.89,4.89,4.74,4.79,4.768172888015717092,5599,35,26697.00,4725,84.39,0.15,-0.10
12-October-2020,4.80,4.85,4.74,4.83,4.812467053241960991,30352,75,146068.00,22296,73.46,0.11,0.03
9-October-2020,4.80,4.91,4.74,4.80,4.802600931677018633,10304,59,49486.00,9215,89.43,0.17,0.00
8-October-2020,4.96,5.06,4.70,4.77,4.826112642772745175,15234,57,73521.00,10695,70.20,0.36,-0.19
7-October-2020,5.09,5.09,4.89,4.92,4.948742964352720450,13325,51,65942.00,12530,94.03,0.20,-0.17
6-October-2020,5.49,5.49,4.99,5.00,5.039232781168265039,2294,27,11560.00,2093,91.24,0.50,-0.49
5-October-2020,5.01,5.05,4.90,5.00,4.962895227376639819,28433,82,141110.00,22050,77.55,0.15,-0.01
1-October-2020,5.01,5.01,4.84,4.88,4.879907024793388429,3872,24,18895.00,3870,99.95,0.17,-0.13
30-September-2020,4.84,4.96,4.71,4.84,4.820733927373766407,20874,44,100628.00,17772,85.14,0.25,0.00
29-September-2020,4.90,4.94,4.79,4.94,4.855641970255150770,7329,27,35587.00,6076,82.90,0.15,0.04
28-September-2020,4.76,4.96,4.71,4.88,4.802225554415594664,25342,46,121698.00,12685,50.06,0.25,0.12
25-September-2020,4.86,4.86,4.69,4.72,4.802088772845953002,1915,37,9196.00,1500,78.33,0.17,-0.14
24-September-2020,5.15,5.15,4.60,4.64,4.655170752853908771,20761,48,96646.00,13797,66.46,0.55,-0.51
23-September-2020,4.85,4.85,4.66,4.71,4.761293784759488730,40996,99,195194.00,32708,79.78,0.19,-0.14
22-September-2020,4.80,4.90,4.75,4.85,4.834749692913188438,39891,114,192863.00,19177,48.07,0.15,0.05
21-September-2020,4.96,5.00,4.90,4.94,4.940503063527894227,6202,37,30641.00,5245,84.57,0.10,-0.02
18-September-2020,5.37,5.37,4.96,4.96,4.992401117100733909,15397,41,76868.00,13946,90.58,0.41,-0.41
17-September-2020,4.71,5.39,4.71,5.05,4.963217884477726997,18161,49,90137.00,14595,80.36,0.68,0.34
16-September-2020,5.01,5.06,4.94,4.98,4.980585354477611940,17152,39,85427.00,15765,91.91,0.12,-0.03
15-September-2020,5.12,5.12,4.95,5.01,5.036136249371543489,15912,34,80135.00,11214,70.48,0.17,-0.11
14-September-2020,5.26,5.34,5.09,5.15,5.192376049518906661,32634,66,169448.00,23213,71.13,0.25,-0.11
11-September-2020,5.04,5.48,4.90,5.14,5.322759361370512501,76351,45,406398.00,58735,76.93,0.58,0.10
10-September-2020,4.96,5.11,4.60,5.04,4.999607334982526406,25467,35,127325.00,22184,87.11,0.51,0.08
9-September-2020,5.06,5.06,4.90,4.92,4.939689811859251192,26629,27,131539.00,20549,77.17,0.16,-0.14
8-September-2020,5.16,5.16,5.00,5.01,5.049420378279438682,18029,33,91036.00,14528,80.58,0.16,-0.15
7-September-2020,5.30,5.30,5.05,5.11,5.154438520775154438,23634,24,121820.00,11581,49.00,0.25,-0.19
4-September-2020,5.15,5.20,5.04,5.15,5.129204675028506271,28064,41,143946.00,15503,55.24,0.16,0.00
3-September-2020,5.15,5.19,5.11,5.19,5.154716981132075471,9010,23,46444.00,5880,65.26,0.08,0.04
2-September-2020,5.16,5.20,5.05,5.11,5.149566418540403652,13031,40,67104.00,11714,89.89,0.15,-0.05
1-September-2020,4.60,5.31,4.60,5.05,5.040400438138421173,39257,57,197871.00,35477,90.37,0.71,0.45
31-August-2020,5.65,5.65,4.99,5.02,5.177635485372233723,124626,150,645268.00,83472,66.98,0.66,-0.63
28-August-2020,5.39,5.40,5.20,5.21,5.254493916735684206,85727,120,450452.00,70982,82.80,0.20,-0.18
27-August-2020,5.40,5.40,5.25,5.34,5.297768878718535469,45448,50,240773.00,35048,77.12,0.15,-0.06
26-August-2020,5.26,5.35,5.21,5.29,5.285520361990950226,46410,63,245301.00,28268,60.91,0.14,0.03
25-August-2020,5.40,5.84,5.24,5.26,5.453734162785395563,30703,38,167446.00,30052,97.88,0.60,-0.14
24-August-2020,5.40,5.51,5.29,5.38,5.342535219951293196,64878,111,346613.00,42615,65.68,0.22,-0.02
21-August-2020,5.28,5.45,5.19,5.24,5.307654094539340440,52338,119,277792.00,22718,43.41,0.26,-0.04
20-August-2020,5.20,5.40,5.07,5.28,5.287353495615113515,48804,92,258044.00,45263,92.74,0.33,0.08
19-August-2020,5.05,5.21,5.00,5.15,5.083475939489355876,29218,59,148529.00,15281,52.30,0.21,0.10
18-August-2020,5.20,5.20,5.01,5.08,5.068152100005230399,38238,88,193796.00,26779,70.03,0.19,-0.12
17-August-2020,5.55,5.55,5.06,5.19,5.172577334182770581,14127,64,73073.00,10464,74.07,0.49,-0.36
14-August-2020,5.31,5.35,5.15,5.15,5.199244258133081419,84685,77,440298.00,63917,75.48,0.20,-0.16
13-August-2020,5.20,5.48,5.05,5.30,5.334400048152643881,99683,135,531749.00,67495,67.71,0.43,0.10
12-August-2020,5.23,5.31,5.05,5.24,5.219612821326562995,103983,179,542751.00,72985,70.19,0.26,0.01
11-August-2020,5.35,5.35,5.05,5.23,5.184288404627387678,89208,128,462480.00,74348,83.34,0.30,-0.12
10-August-2020,4.85,4.90,4.56,4.89,4.740522084796961557,101631,135,481784.00,94117,92.61,0.34,0.04
7-August-2020,4.40,4.51,4.31,4.49,4.395841486003495864,38331,78,168497.00,32286,84.23,0.20,0.09
6-August-2020,4.32,4.56,4.32,4.40,4.449005655902207626,16443,67,73155.00,15731,95.67,0.24,0.08
5-August-2020,4.68,4.68,4.36,4.50,4.462481419631879323,54493,104,243174.00,46854,85.98,0.32,-0.18
4-August-2020,4.41,4.76,4.41,4.64,4.686416091805815227,15511,46,72691.00,7784,50.18,0.35,0.23
3-August-2020,4.66,4.78,4.54,4.58,4.645384272335364947,40362,68,187497.00,28705,71.12,0.24,-0.08
31-July-2020,4.69,4.99,4.41,4.80,4.786895803674327164,29502,58,141223.00,18328,62.12,0.58,0.11
30-July-2020,4.80,4.85,4.65,4.75,4.768551104455260202,13355,35,63684.00,9791,73.31,0.20,-0.05
29-July-2020,5.15,5.15,4.50,4.78,4.780644826333004516,19261,48,92080.00,14765,76.66,0.65,-0.37
28-July-2020,4.30,4.80,4.30,4.79,4.579973030579842533,45978,67,210578.00,25856,56.24,0.50,0.49
27-July-2020,4.73,4.73,4.56,4.61,4.609908848514912879,32254,55,148688.00,25551,79.22,0.17,-0.12
24-July-2020,4.65,4.86,4.65,4.75,4.748608596526520485,14913,32,70816.00,8050,53.98,0.21,0.10
23-July-2020,4.77,4.81,4.70,4.80,4.751693766937669376,8856,25,42081.00,6810,76.90,0.11,0.03
22-July-2020,4.75,4.92,4.75,4.78,4.796680812367384055,13196,22,63297.00,13001,98.52,0.17,0.03
21-July-2020,4.69,5.01,4.69,4.89,4.950155514793843209,37617,64,186210.00,32109,85.36,0.32,0.20
20-July-2020,5.00,5.00,4.75,4.79,4.780402235548484477,24513,83,117182.00,18731,76.41,0.25,-0.21
17-July-2020,4.95,4.95,4.74,4.84,4.809103448275862068,14500,64,69732.00,13190,90.97,0.21,-0.11
16-July-2020,4.71,4.91,4.69,4.87,4.786502394464251809,47401,72,226885.00,35854,75.64,0.22,0.16
15-July-2020,5.35,5.35,4.79,4.82,4.891942830218313177,44569,97,218029.00,34243,76.83,0.56,-0.53
14-July-2020,5.11,5.19,4.85,4.89,4.929530609761045072,24649,87,121508.00,22510,91.32,0.34,-0.22
13-July-2020,5.33,5.36,5.15,5.16,5.206097714934982956,15842,63,82475.00,15407,97.25,0.21,-0.17
10-July-2020,5.41,5.41,5.25,5.33,5.287732095490716180,15080,20,79739.00,12030,79.77,0.16,-0.08
9-July-2020,5.35,5.46,5.29,5.42,5.331336685992504564,31219,57,166439.00,27848,89.20,0.17,0.07
8-July-2020,5.60,5.60,5.41,5.46,5.456130108423686405,23980,59,130838.00,18730,78.11,0.19,-0.14
7-July-2020,5.53,5.54,5.31,5.45,5.426650405982220225,31159,73,169089.00,23068,74.03,0.23,-0.08
6-July-2020,4.75,5.40,4.75,5.33,5.205833053972510895,14915,69,77645.00,11542,77.39,0.65,0.58
3-July-2020,5.35,5.43,5.25,5.27,5.327851047323506594,19335,53,103014.00,15733,81.37,0.18,-0.08
2-July-2020,5.16,5.54,5.16,5.41,5.424804066934971404,56652,76,307326.00,39874,70.38,0.38,0.25
1-July-2020,5.45,5.48,5.18,5.42,5.360308009389133795,34934,85,187257.00,23621,67.62,0.30,-0.03
30-June-2020,5.41,5.47,5.30,5.32,5.383108108108108108,17760,42,95604.00,14550,81.93,0.17,-0.09
29-June-2020,5.74,5.74,5.38,5.41,5.472914141327915592,58573,52,320565.00,47029,80.29,0.36,-0.33
26-June-2020,5.43,5.65,5.35,5.43,5.491156247172713290,44212,94,242775.00,32209,72.85,0.30,0.00
25-June-2020,5.48,5.57,5.35,5.38,5.473673870333988212,15270,40,83583.00,15060,98.62,0.22,-0.10
24-June-2020,5.75,5.80,5.58,5.63,5.730259560457459309,85953,120,492533.00,78056,90.81,0.22,-0.12
23-June-2020,5.55,5.77,5.48,5.70,5.673418195020518631,90893,73,515674.00,81693,89.88,0.29,0.15
22-June-2020,5.57,5.90,5.50,5.58,5.663941552952541963,82810,119,469031.00,54819,66.20,0.40,0.01
19-June-2020,5.89,5.89,5.50,5.55,5.633597024617746029,33878,54,190855.00,20153,59.49,0.39,-0.34
18-June-2020,5.88,6.12,5.63,5.66,5.881000995595754374,59261,101,348514.00,40878,68.98,0.49,-0.22
17-June-2020,5.60,6.29,5.25,5.95,5.673229714815334239,163999,252,930404.00,86445,52.71,1.04,0.35
16-June-2020,5.79,5.85,5.25,5.83,5.753368740401509115,397849,379,2288972.00,286411,71.99,0.60,0.04
15-June-2020,4.80,5.32,4.76,5.32,5.207283310853978845,126783,133,660195.00,85544,67.47,0.56,0.52
12-June-2020,5.00,5.00,4.72,4.84,4.844300647088103534,30135,68,145983.00,20707,68.71,0.28,-0.16
11-June-2020,5.26,5.30,5.01,5.06,5.139597341749818666,51011,80,262176.00,30245,59.29,0.29,-0.20
10-June-2020,5.29,5.46,5.12,5.32,5.376588882564978182,42168,56,226720.00,33348,79.08,0.34,0.03
9-June-2020,5.88,5.90,5.31,5.37,5.473645680819912152,17758,45,97201.00,16714,94.12,0.59,-0.51
8-June-2020,5.54,5.70,5.01,5.48,5.540310154089292769,101240,156,560901.00,69548,68.70,0.69,-0.06
5-June-2020,5.05,5.49,4.87,5.38,5.178803232695448264,71643,89,371025.00,46727,65.22,0.62,0.33
4-June-2020,5.65,5.65,5.11,5.34,5.341281153282293533,49112,97,262321.00,39316,80.05,0.54,-0.31
3-June-2020,5.10,5.65,5.01,5.50,5.420490660267220132,123344,256,668585.00,72078,58.44,0.64,0.40
2-June-2020,4.25,4.93,4.19,4.88,4.632101193402762258,67119,116,310902.00,34673,51.66,0.74,0.63
1-June-2020,4.01,4.25,4.01,4.25,4.142913828450499305,30242,64,125290.00,23801,78.70,0.24,0.24
29-May-2020,3.75,3.91,3.71,3.88,3.841141104789573497,24783,43,95195.00,24096,97.23,0.20,0.13
28-May-2020,3.56,3.79,3.56,3.67,3.660791392369222057,42381,44,155148.00,35763,84.38,0.23,0.11
27-May-2020,3.54,3.59,3.54,3.55,3.545128162311096267,11977,23,42460.00,10920,91.17,0.05,0.01
26-May-2020,3.54,3.56,3.50,3.56,3.525761894321420741,9122,21,32162.00,9122,100.00,0.06,0.02
22-May-2020,3.61,3.61,3.54,3.54,3.571300982435248585,3359,11,11996.00,1509,44.92,0.07,-0.07
21-May-2020,3.61,3.61,3.52,3.60,3.580313611806562129,7589,14,27171.00,5288,69.68,0.09,-0.01
20-May-2020,3.66,3.66,3.51,3.61,3.604095291211855629,12551,15,45235.00,8651,68.93,0.15,-0.05
19-May-2020,3.61,3.61,3.56,3.61,3.596269404106159238,7988,17,28727.00,7700,96.39,0.05,0.00
18-May-2020,3.83,3.83,3.56,3.58,3.672712169458673681,14446,31,53056.00,9842,68.13,0.27,-0.25
15-May-2020,3.56,3.90,3.51,3.83,3.641660993873383253,14690,29,53496.00,13215,89.96,0.39,0.27
14-May-2020,3.98,3.98,3.50,3.51,3.574138659902768970,37848,48,135274.00,33392,88.23,0.48,-0.47
13-May-2020,3.51,3.99,3.40,3.74,3.662359516797884488,33278,65,121876.00,23504,70.63,0.59,0.23
12-May-2020,3.60,3.60,3.20,3.45,3.348377471092875792,5362,24,17954.00,4787,89.28,0.40,-0.15
11-May-2020,3.50,3.50,3.45,3.49,3.465056082830025884,2318,17,8032.00,2318,100.00,0.05,-0.01
8-May-2020,3.46,3.60,3.36,3.41,3.467496332270956644,19767,44,68542.00,18184,91.99,0.24,-0.05
7-May-2020,3.73,3.83,3.15,3.51,3.491058585356324696,56311,87,196585.00,35949,63.84,0.68,-0.22
6-May-2020,3.54,3.87,3.54,3.74,3.759026369168356997,2465,18,9266.00,2027,82.23,0.33,0.20
5-May-2020,3.75,3.79,3.52,3.59,3.682671081677704194,10872,24,40038.00,3246,29.86,0.27,-0.16
4-May-2020,3.79,3.79,3.61,3.74,3.710218093699515347,4952,27,18373.00,3918,79.12,0.18,-0.05
30-April-2020,3.80,3.94,3.75,3.80,3.834081220551940767,8914,27,34177.00,6986,78.37,0.19,0.00
29-April-2020,4.00,4.04,3.81,3.93,3.921208628355013996,24292,40,95254.00,11867,48.85,0.23,-0.07
28-April-2020,3.85,4.00,3.84,3.97,3.891266753134457414,9252,18,36002.00,4152,44.88,0.16,0.12
27-April-2020,3.91,3.91,3.75,3.85,3.821504796567140706,44511,28,170099.00,42825,96.21,0.16,-0.06
24-April-2020,3.91,3.99,3.75,3.78,3.861641002068490002,4351,17,16802.00,4351,100.00,0.24,-0.13
23-April-2020,4.15,4.15,3.67,3.95,3.929149018097805159,7791,28,30612.00,5539,71.09,0.48,-0.20
22-April-2020,3.84,3.95,3.70,3.81,3.770248688113164499,4383,22,16525.00,1474,33.63,0.25,-0.03
21-April-2020,4.09,4.10,3.70,3.84,3.883578091807518241,21654,38,84095.00,12436,57.43,0.40,-0.25
20-April-2020,3.86,4.05,3.84,4.02,3.984047795023404779,16236,56,64685.00,13664,84.16,0.21,0.16
17-April-2020,3.88,4.02,3.81,3.84,3.861846116327277161,8201,38,31671.00,3863,47.10,0.21,-0.04
16-April-2020,3.65,3.82,3.54,3.82,3.765665140176477158,17906,38,67428.00,13331,74.45,0.28,0.17
15-April-2020,3.70,3.94,3.66,3.74,3.804148037754595131,16104,45,61262.00,8346,51.83,0.28,0.04
13-April-2020,3.15,3.80,3.15,3.70,3.525032532018354907,14601,32,51469.00,11065,75.78,0.65,0.55
9-April-2020,3.67,3.87,3.56,3.65,3.704680767080030262,30401,59,112626.00,14598,48.02,0.31,-0.02
8-April-2020,3.55,3.62,3.43,3.44,3.559983326385994164,23990,62,85404.00,15828,65.98,0.19,-0.11
7-April-2020,3.26,3.37,3.26,3.37,3.309384164222873900,4092,16,13542.00,3751,91.67,0.11,0.11
3-April-2020,3.32,3.32,3.14,3.30,3.199447480631793886,16651,43,53274.00,14516,87.18,0.18,-0.02
1-April-2020,3.16,3.32,3.08,3.30,3.228045937311113029,11581,32,37384.00,10010,86.43,0.24,0.14
31-March-2020,3.25,3.25,3.10,3.20,3.156024672052819042,11511,27,36329.00,9630,83.66,0.15,-0.05
30-March-2020,3.43,3.45,3.06,3.24,3.232648271938557815,56248,1202,181830.00,27301,48.54,0.39,-0.19
27-March-2020,3.20,3.43,3.10,3.16,3.221250580405509982,12922,298,41625.00,11841,91.63,0.33,-0.04
26-March-2020,3.04,3.30,2.95,3.14,3.087806472703497875,15295,129,47228.00,11198,73.21,0.35,0.10
25-March-2020,2.99,3.30,2.99,3.04,3.113094590181778600,9187,31,28600.00,6076,66.14,0.31,0.05
24-March-2020,3.00,3.21,2.94,3.14,3.088050314465408805,12084,27,37316.00,10133,83.85,0.27,0.14
23-March-2020,3.13,3.25,3.09,3.10,3.124892630132279677,17463,37,54570.00,17112,97.99,0.16,-0.03
20-March-2020,3.20,3.43,3.20,3.43,3.415310932035882621,13154,19,44925.00,12904,98.10,0.23,0.23
19-March-2020,3.41,3.41,3.07,3.12,3.185286447379490199,23774,40,75727.00,22164,93.23,0.34,-0.29
18-March-2020,3.65,3.71,3.36,3.41,3.574154190917862367,32129,49,114834.00,17018,52.97,0.35,-0.24
17-March-2020,3.65,3.86,3.50,3.63,3.669799562068384706,29685,45,108938.00,23461,79.03,0.36,-0.02
16-March-2020,3.51,3.65,3.51,3.65,3.645154804985926819,4974,19,18131.00,2674,53.76,0.14,0.14
13-March-2020,3.33,3.38,3.06,3.32,3.146413933833943198,172989,117,544295.00,149475,86.41,0.32,-0.01
12-March-2020,3.65,3.67,3.29,3.38,3.500808835834216544,71708,99,251036.00,65162,90.87,0.38,-0.27
11-March-2020,3.26,3.61,3.25,3.61,3.393710011714877894,11097,27,37660.00,10062,90.67,0.36,0.35
9-March-2020,3.20,3.47,3.10,3.29,3.343693092145198494,74133,423,247878.00,42007,56.66,0.37,0.09
6-March-2020,3.20,3.32,3.11,3.16,3.237067577143593377,46569,59,150747.00,27449,58.94,0.21,-0.04
5-March-2020,3.50,3.90,3.48,3.50,3.544937074754302485,22487,64,79715.00,13733,61.07,0.42,0.00
4-March-2020,3.80,3.87,3.48,3.55,3.558351819271271577,39219,255,139555.00,33665,85.84,0.39,-0.25
3-March-2020,4.00,4.00,3.70,3.97,3.821545762027361300,19809,24,75701.00,12102,61.09,0.30,-0.03
2-March-2020,3.89,4.10,3.86,3.88,3.963151976472623475,11561,36,45818.00,7801,67.48,0.24,-0.01
28-February-2020,3.90,3.96,3.50,3.75,3.796460276183644189,89216,108,338705.00,44624,50.02,0.46,-0.15
27-February-2020,4.00,4.07,3.95,4.03,4.009599553509139109,35835,54,143684.00,28005,78.15,0.12,0.03
26-February-2020,4.05,4.05,3.98,4.01,4.036258645001007184,14893,25,60112.00,10545,70.80,0.07,-0.04
25-February-2020,4.16,4.17,4.01,4.03,4.074021808851828094,31180,28,127028.00,18910,60.65,0.16,-0.13
24-February-2020,4.12,4.22,4.08,4.12,4.137311408713341244,17697,35,73218.00,16373,92.52,0.14,0.00
20-February-2020,4.30,4.40,4.12,4.19,4.261005586592178770,44750,58,190680.00,40888,91.37,0.28,-0.11
19-February-2020,4.25,4.40,4.25,4.28,4.328531038721573448,40675,64,176063.00,36891,90.70,0.15,0.03
18-February-2020,5.00,5.00,4.46,4.51,4.582781456953642384,20385,61,93420.00,15005,73.61,0.54,-0.49
17-February-2020,5.05,5.10,4.85,4.89,4.934733148762369452,72962,93,360048.00,59382,81.39,0.25,-0.16
14-February-2020,5.42,5.42,5.19,5.21,5.279742050255726039,4497,29,23743.00,3872,86.10,0.23,-0.21
13-February-2020,5.30,5.40,5.28,5.33,5.326327226405904612,26691,38,142165.00,24391,91.38,0.12,0.03
