Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,36.70,36.70,35.00,35.40,35.524323300302209860,3330798,4880,118324345.00,912497,27.40,1.70,-1.30
29-December-2020,35.55,35.70,34.35,35.35,35.008763607440293619,2308296,3238,80810589.00,663550,28.75,1.35,-0.20
28-December-2020,33.85,35.50,33.85,35.20,34.798756302718125492,3751556,7768,130549483.00,1867791,49.79,1.65,1.35
24-December-2020,34.35,34.50,33.60,33.80,34.071354871675347144,2231060,5430,76015237.00,806680,36.16,0.90,-0.55
23-December-2020,32.75,34.15,32.30,33.95,33.400574947838746251,3279254,7161,109528969.00,1047740,31.95,1.85,1.20
22-December-2020,32.50,33.30,30.60,32.65,31.799287071098828405,7059610,13547,224490565.00,2334148,33.06,2.70,0.15
21-December-2020,35.40,35.70,32.00,32.60,33.761293297274929570,6684341,14406,225671997.00,2161308,32.33,3.70,-2.80
18-December-2020,35.85,36.15,34.55,35.85,35.361748618147660956,4376553,6393,154762567.00,1314996,30.05,1.60,0.00
17-December-2020,36.45,36.80,35.70,35.85,36.271409985946767267,2146837,3445,77868805.00,531868,24.77,1.10,-0.60
16-December-2020,36.45,36.95,36.10,36.30,36.516831946201829418,3222117,5645,117661505.00,1380779,42.85,0.85,-0.15
15-December-2020,36.85,36.85,35.70,36.35,36.151526852613898664,4552797,6690,164590563.00,1253436,27.53,1.15,-0.50
14-December-2020,36.40,37.25,35.85,36.85,36.496981275449458559,5119215,8112,186835894.00,2417832,47.23,1.40,0.45
11-December-2020,35.60,36.95,35.45,35.95,36.172816848892585211,4712191,7773,170453222.00,1494166,31.71,1.50,0.35
10-December-2020,36.55,36.65,34.70,35.70,35.746670702697585279,6422151,4211,229570517.00,892246,13.89,1.95,-0.85
9-December-2020,36.95,37.60,36.30,36.55,36.921244455099587752,6974201,12295,257496180.00,2437979,34.96,1.30,-0.40
8-December-2020,35.30,36.75,34.10,36.20,35.396639203595241494,4798565,5577,169853074.00,1149079,23.95,2.65,0.90
7-December-2020,34.40,35.30,34.25,34.95,34.932085729105239358,4871951,8313,170187410.00,2436163,50.00,1.05,0.55
4-December-2020,34.50,35.40,33.75,34.25,34.544914609102067793,3389120,4559,117076861.00,903738,26.67,1.65,-0.25
3-December-2020,34.05,34.80,34.05,34.15,34.294217797272897423,4707047,7884,161424495.00,1829416,38.87,0.75,0.10
2-December-2020,34.25,34.50,33.05,33.80,33.882767082656283287,4370061,9406,148069759.00,1683234,38.52,1.45,-0.45
1-December-2020,33.25,34.40,32.85,34.05,33.471911031266910288,5135557,10717,171896907.00,2727599,53.11,1.55,0.80
27-November-2020,31.50,33.45,31.50,32.85,32.855941206064276676,8658444,16917,284481327.00,4160492,48.05,1.95,1.35
