Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,238.50,240.00,237.90,239.30,239.164676337325699834,56942,5264,13618515.00,42517,74.67,2.10,0.80
29-December-2020,241.00,244.90,239.10,239.90,241.144228211267317412,48867,1788,11783995.00,24762,50.67,5.80,-1.10
28-December-2020,242.05,245.95,240.75,241.95,242.797890051029640621,55262,2243,13417497.00,19639,35.54,5.20,-0.10
24-December-2020,243.00,247.50,240.75,241.75,243.421273580728013462,56455,2350,13742348.00,27920,49.46,6.75,-1.25
23-December-2020,233.00,241.45,232.95,239.95,238.385869090273529668,45772,1692,10911398.00,22281,48.68,8.50,6.95
22-December-2020,229.10,237.50,224.70,232.40,229.881333294193624141,68132,2702,15662275.00,27596,40.50,12.80,3.30
21-December-2020,239.50,246.00,230.00,234.40,239.792905455626579455,161448,5435,38714085.00,83304,51.60,16.00,-5.10
18-December-2020,241.95,244.45,239.60,241.75,241.255939287285525736,18184,672,4386998.00,8120,44.65,4.85,-0.20
17-December-2020,243.45,245.65,240.05,241.95,242.398355858994008638,35885,970,8698465.00,12163,33.89,5.60,-1.50
16-December-2020,244.80,244.90,239.50,242.10,242.065632400560630225,62073,2007,15025740.00,25460,41.02,5.40,-2.70
15-December-2020,242.55,245.00,242.00,243.25,243.440630095504309340,34344,902,8360725.00,13292,38.70,3.00,0.70
14-December-2020,241.25,247.05,241.25,242.20,243.183028507713558221,60089,2275,14612625.00,34789,57.90,5.80,0.95
11-December-2020,241.00,249.25,240.50,241.30,245.352705806802183416,80974,1960,19867190.00,28475,35.17,8.75,0.30
10-December-2020,243.00,243.85,236.00,239.40,238.742650321074138937,42825,2448,10224154.00,26754,62.47,7.85,-3.60
9-December-2020,237.65,247.00,235.50,243.00,243.433169476285595834,185731,5376,45213086.00,124815,67.20,11.50,5.35
8-December-2020,240.00,243.00,232.80,237.65,235.928700697658354631,72385,1738,17077699.00,28284,39.07,10.20,-2.35
7-December-2020,241.00,243.60,239.00,239.85,241.041551969883254088,91909,3898,22153888.00,62930,68.47,4.60,-1.15
