Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,2.35,2.35,2.29,2.30,2.302222222222222222,225,3,518.00,125,55.56,0.06,-0.05
29-December-2020,2.29,2.29,2.29,2.29,2.290000000000000000,100,1,229.00,100,100.00,0.00,0.00
28-December-2020,2.29,2.29,2.13,2.22,2.174543946932006633,2412,5,5245.00,2412,100.00,0.16,-0.07
24-December-2020,2.29,2.37,2.24,2.24,2.301325301204819277,8300,16,19101.00,8250,99.40,0.13,-0.05
23-December-2020,2.44,2.48,2.26,2.26,2.283249928801008991,24579,35,56120.00,22769,92.64,0.22,-0.18
22-December-2020,2.45,2.45,2.31,2.37,2.339062500000000000,640,3,1497.00,630,98.44,0.14,-0.08
21-December-2020,2.56,2.56,2.43,2.43,2.500999333777481678,1501,10,3754.00,1501,100.00,0.13,-0.13
18-December-2020,2.64,2.64,2.55,2.55,2.591454042422379342,3253,5,8430.00,3253,100.00,0.09,-0.09
17-December-2020,2.59,2.71,2.59,2.65,2.644960079840319361,4008,7,10601.00,3987,99.48,0.12,0.06
16-December-2020,2.84,2.84,2.64,2.64,2.670540726878755047,10153,20,27114.00,10151,99.98,0.20,-0.20
15-December-2020,2.47,2.71,2.47,2.71,2.591932059447983014,2355,5,6104.00,2355,100.00,0.24,0.24
14-December-2020,2.59,2.69,2.59,2.59,2.596302003081664098,3894,20,10110.00,3892,99.95,0.10,0.00
11-December-2020,2.79,2.79,2.66,2.72,2.720748299319727891,2940,12,7999.00,2485,84.52,0.13,-0.07
10-December-2020,2.75,2.81,2.69,2.79,2.790099009900990099,5050,9,14090.00,4950,98.02,0.12,0.04
9-December-2020,2.95,2.95,2.69,2.69,2.819386997560716937,9429,17,26584.00,6429,68.18,0.26,-0.26
8-December-2020,2.83,2.83,2.74,2.83,2.814567075436640654,2691,32,7574.00,2591,96.28,0.09,0.00
7-December-2020,2.69,2.70,2.64,2.70,2.652941176470588235,850,3,2255.00,850,100.00,0.06,0.01
