Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,1899.10,1920.00,1897.25,1918.10,1912.723845428840716305,1061,264,2029400.00,727,68.52,22.75,19.00
29-December-2020,1977.00,1977.00,1894.90,1899.10,1919.832034294621979734,2566,285,4926289.00,574,22.37,82.10,-77.90
28-December-2020,1924.40,1925.15,1901.15,1904.10,1915.332378223495702005,698,152,1336902.00,375,53.72,24.00,-20.30
24-December-2020,1915.00,1921.50,1891.20,1895.50,1910.138775510204081632,245,60,467984.00,158,64.49,30.30,-19.50
23-December-2020,1911.00,1931.20,1890.15,1891.95,1915.572327044025157232,954,157,1827456.00,286,29.98,41.05,-19.05
22-December-2020,1840.05,1900.00,1840.05,1889.85,1891.668456375838926174,745,214,1409293.00,485,65.10,59.95,49.80
21-December-2020,1910.00,1927.00,1873.85,1898.10,1909.831943835015357612,4558,1268,8705014.00,3240,71.08,53.15,-11.90
18-December-2020,1903.45,1910.00,1891.50,1900.35,1897.047865459249676584,773,220,1466418.00,396,51.23,18.50,-3.10
17-December-2020,1902.50,1910.95,1892.00,1896.90,1897.533717105263157894,1216,225,2307401.00,792,65.13,18.95,-5.60
16-December-2020,1903.20,1905.50,1891.40,1900.20,1899.409090909090909090,682,122,1295397.00,261,38.27,14.10,-3.00
15-December-2020,1911.40,1911.40,1892.25,1896.35,1898.530249110320284697,562,152,1066974.00,325,57.83,19.15,-15.05
14-December-2020,1930.00,1930.00,1907.25,1918.40,1912.674712643678160919,1740,241,3328054.00,1125,64.66,22.75,-11.60
11-December-2020,1935.00,1960.00,1921.65,1928.50,1933.636708175419599350,1847,341,3571427.00,1049,56.79,38.35,-6.50
10-December-2020,1979.00,1987.10,1930.40,1942.25,1949.693962940824865511,1673,342,3261838.00,793,47.40,56.70,-36.75
9-December-2020,1975.00,1996.65,1966.45,1972.55,1979.843014128728414442,637,136,1261160.00,188,29.51,30.20,-2.45
8-December-2020,1981.45,1999.45,1969.60,1979.05,1982.792452830188679245,1007,185,1996672.00,213,21.15,29.85,-2.40
7-December-2020,1935.05,1975.00,1935.05,1969.90,1957.212804005722460658,2796,584,5472367.00,1489,53.25,39.95,34.85
4-December-2020,1989.00,1989.00,1935.50,1939.90,1949.658983050847457627,1475,468,2875747.00,976,66.17,53.50,-49.10
3-December-2020,1945.00,1995.00,1945.00,1964.45,1972.112108479755538579,5236,799,10325979.00,2055,39.25,50.00,19.45
2-December-2020,1989.00,2007.30,1961.00,1981.35,1979.192544039328144203,2441,490,4831209.00,818,33.51,46.30,-7.65
1-December-2020,1976.05,2008.00,1962.10,2000.90,1986.632150615496017378,2762,660,5487078.00,1678,60.75,45.90,24.85
27-November-2020,1978.50,1994.65,1969.45,1976.25,1979.283832335329341317,835,245,1652702.00,356,42.63,25.20,-2.25
