Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,1.44,1.44,1.39,1.40,1.420243792239298473,1474042,353,2093499.00,1474042,100.00,0.05,-0.04
29-December-2020,1.48,1.50,1.41,1.43,1.471528171135137413,4034005,530,5936152.00,4034005,100.00,0.09,-0.05
28-December-2020,1.59,1.59,1.45,1.48,1.552956538987085114,4537400,733,7046385.00,4537400,100.00,0.14,-0.11
24-December-2020,1.50,1.52,1.42,1.52,1.496496725735803549,4484519,688,6711068.00,4484519,100.00,0.10,0.02
23-December-2020,1.35,1.49,1.35,1.45,1.472703590638988985,1427239,385,2101900.00,1427239,100.00,0.14,0.10
22-December-2020,1.42,1.42,1.42,1.42,1.419999501952426817,1244861,320,1767702.00,1244861,100.00,0.00,0.00
21-December-2020,1.63,1.63,1.49,1.49,1.611581667296288059,6911561,1343,11138545.00,6911561,100.00,0.14,-0.14
18-December-2020,1.56,1.56,1.56,1.56,1.559998866073875287,211654,219,330180.00,211654,100.00,0.00,0.00
17-December-2020,1.64,1.64,1.64,1.64,1.639999386589756706,912929,357,1497203.00,912929,100.00,0.00,0.00
16-December-2020,1.75,1.85,1.72,1.72,1.779168953122513986,2771757,939,4931424.00,2771757,100.00,0.13,-0.03
15-December-2020,1.90,1.94,1.76,1.81,1.824803964140856327,7627176,1603,13918101.00,7627176,100.00,0.18,-0.09
14-December-2020,1.85,1.85,1.80,1.85,1.847116343542904885,6582875,1617,12159336.00,6582875,100.00,0.05,0.00
11-December-2020,1.77,1.77,1.63,1.77,1.760010258883695648,3918555,1061,6896697.00,3918555,100.00,0.14,0.00
10-December-2020,1.69,1.69,1.55,1.69,1.680629363147116075,3729103,730,6267240.00,3729103,100.00,0.14,0.00
9-December-2020,1.61,1.61,1.60,1.61,1.609958985159394991,3794724,718,6109350.00,3794724,100.00,0.01,0.00
8-December-2020,1.54,1.54,1.54,1.54,1.539999995090594487,4073813,552,6273672.00,4073813,100.00,0.00,0.00
7-December-2020,1.47,1.47,1.42,1.47,1.469667005652685682,6395544,482,9399320.00,6395544,100.00,0.05,0.00
4-December-2020,1.40,1.40,1.40,1.40,1.399999429603032230,701266,135,981772.00,701266,100.00,0.00,0.00
3-December-2020,1.34,1.34,1.34,1.34,1.339999758733419385,1160542,113,1555126.00,1160542,100.00,0.00,0.00
2-December-2020,1.28,1.28,1.26,1.28,1.279079226068170653,567957,199,726462.00,567957,100.00,0.02,0.00
1-December-2020,1.20,1.22,1.15,1.22,1.188918183060437146,2041741,429,2427463.00,2041741,100.00,0.07,0.02
27-November-2020,1.18,1.18,1.14,1.17,1.160167259698338135,1211290,330,1405299.00,902736,74.53,0.04,-0.01
26-November-2020,1.19,1.19,1.16,1.16,1.167469312561324816,399512,143,466418.00,323662,81.01,0.03,-0.03
25-November-2020,1.15,1.19,1.14,1.18,1.169275417757983363,1537134,374,1797333.00,1085193,70.60,0.05,0.03
24-November-2020,1.19,1.23,1.17,1.18,1.189466996847817412,1603968,261,1907867.00,946130,58.99,0.06,-0.01
23-November-2020,1.19,1.20,1.16,1.18,1.180102766970072031,1013166,277,1195640.00,864291,85.31,0.04,-0.01
20-November-2020,1.20,1.20,1.16,1.18,1.175265051951946654,226748,124,266489.00,195595,86.26,0.04,-0.02
19-November-2020,1.17,1.18,1.15,1.16,1.171524589273755151,497229,161,582516.00,368553,74.12,0.03,-0.01
18-November-2020,1.16,1.20,1.14,1.17,1.162287041589265159,679358,545,789609.00,539601,79.43,0.06,0.01
17-November-2020,1.22,1.23,1.13,1.19,1.189914992670360007,485017,136,577129.00,418787,86.34,0.10,-0.03
14-November-2020,1.19,1.20,1.15,1.18,1.181578690007579276,163604,112,193311.00,155870,95.27,0.05,-0.01
13-November-2020,1.17,1.19,1.14,1.18,1.171671642373509727,102498,88,120094.00,75582,73.74,0.05,0.01
12-November-2020,1.20,1.20,1.15,1.17,1.177152138183396905,515952,132,607354.00,451719,87.55,0.05,-0.03
11-November-2020,1.21,1.21,1.16,1.19,1.184911748537498589,558461,127,661727.00,429119,76.84,0.05,-0.02
