Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,206.85,213.30,204.00,205.30,209.396627693918506238,45844,1671,9599579.00,26193,57.14,9.30,-1.55
29-December-2020,202.25,211.70,200.90,207.90,207.297193294044831947,37161,1415,7703371.00,14151,38.08,10.80,5.65
28-December-2020,199.95,202.00,199.55,200.95,200.951141526897402815,17827,642,3582356.00,14567,81.71,2.45,1.00
24-December-2020,196.75,201.00,194.00,199.70,195.004064980452553015,135056,789,26336469.00,104753,77.56,7.00,2.95
23-December-2020,190.10,195.55,190.10,194.60,194.213716327652556349,7276,286,1413099.00,4964,68.22,5.45,4.50
22-December-2020,185.20,192.40,177.05,191.45,186.648320959062734146,14681,500,2740184.00,6308,42.97,15.35,6.25
21-December-2020,198.00,203.60,181.00,188.00,193.745194071465257905,54516,1795,10562213.00,25905,47.52,22.60,-10.00
18-December-2020,204.60,204.60,198.10,198.95,200.493961744204895444,24676,865,4947389.00,9847,39.91,6.50,-5.65
17-December-2020,199.05,206.50,198.00,202.65,203.104529922018750547,22826,769,4636064.00,9855,43.17,8.50,3.60
16-December-2020,193.00,201.50,193.00,198.05,199.518349252776381335,21881,879,4365661.00,9200,42.05,8.50,5.05
15-December-2020,193.65,196.90,192.90,195.55,194.614959131905298759,28384,713,5523951.00,16179,57.00,4.00,1.90
14-December-2020,193.65,198.00,193.65,195.55,195.517383211240542812,33308,1133,6512293.00,15768,47.34,4.35,1.90
11-December-2020,198.10,200.60,193.10,193.75,197.043366138624282932,19001,805,3744021.00,7147,37.61,7.50,-4.35
10-December-2020,202.00,202.00,194.40,197.75,196.923056676609931566,11398,422,2244529.00,6578,57.71,7.60,-4.25
9-December-2020,195.65,203.50,195.65,201.60,201.077185437829020538,26974,1146,5423856.00,16719,61.98,7.85,5.95
8-December-2020,202.00,204.00,194.95,196.20,197.973096572181938035,24272,989,4805203.00,12684,52.26,9.05,-5.80
7-December-2020,204.40,208.00,199.15,202.10,203.640924038481178128,48959,1429,9970056.00,22633,46.23,8.85,-2.30
