Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,13.60,13.65,13.28,13.48,13.440156852942554953,192027,393,2580873.00,108041,56.26,0.37,-0.12
29-December-2020,13.70,14.10,13.33,13.54,13.667596669078443256,374551,1155,5119212.00,156628,41.82,0.77,-0.16
28-December-2020,14.30,14.35,13.68,13.79,13.971412599182495792,831800,1748,11621421.00,353178,42.46,0.67,-0.51
24-December-2020,14.70,14.80,13.35,13.90,14.141959702436279900,975791,4101,13799597.00,432608,44.33,1.45,-0.80
23-December-2020,13.15,15.05,13.11,14.56,14.517519312208720818,1879640,6703,27287710.00,881094,46.88,1.94,1.41
22-December-2020,14.48,14.66,12.31,13.16,13.201773154282598427,1782586,7373,23533296.00,771092,43.26,2.35,-1.32
21-December-2020,14.40,15.58,13.50,14.48,14.790082430464948337,5410257,10322,80018147.00,2060103,38.08,2.08,0.08
18-December-2020,11.15,13.23,10.70,12.99,12.245377041512911956,2616993,14098,32046066.00,1233136,47.12,2.53,1.84
17-December-2020,10.90,11.70,10.85,11.03,11.336250161514275811,975146,11455,11054499.00,412491,42.30,0.85,0.13
16-December-2020,10.97,11.25,10.92,10.97,11.082640582364086339,330927,7698,3667545.00,192008,58.02,0.33,0.00
15-December-2020,11.15,11.23,10.83,10.97,10.985293114746321054,337257,10641,3704867.00,190529,56.49,0.40,-0.18
14-December-2020,11.15,11.51,10.75,11.22,11.163863124747267302,628134,5135,7012402.00,314477,50.07,0.76,0.07
11-December-2020,10.99,11.50,10.69,10.91,11.143803877053731269,931171,11442,10376787.00,400636,43.02,0.81,-0.08
10-December-2020,10.95,11.20,10.49,10.88,10.813206711607538257,508075,10873,5493920.00,244054,48.04,0.71,-0.07
9-December-2020,10.50,11.17,10.25,10.78,10.755090466785730276,804052,11827,8647652.00,402439,50.05,0.92,0.28
8-December-2020,10.30,10.39,10.10,10.15,10.239384508149553010,246762,10846,2526691.00,122841,49.78,0.29,-0.15
7-December-2020,10.20,10.39,10.01,10.27,10.181734253785843219,217719,8155,2216757.00,123751,56.84,0.38,0.07
4-December-2020,10.49,10.70,10.00,10.16,10.380445159756387512,273385,10913,2837858.00,155388,56.84,0.70,-0.33
3-December-2020,9.76,10.80,9.75,10.34,10.296347647563608156,861171,11737,8866916.00,480318,55.77,1.05,0.58
2-December-2020,9.80,9.85,9.65,9.73,9.759205788100036340,151345,4641,1477007.00,87338,57.71,0.20,-0.07
1-December-2020,9.52,9.90,9.52,9.73,9.694699880909994966,81451,612,789643.00,39191,48.12,0.38,0.21
27-November-2020,9.55,9.61,9.41,9.52,9.523842444131635279,120059,587,1143423.00,76220,63.49,0.20,-0.03
26-November-2020,9.55,9.65,9.40,9.58,9.548625265171997837,96164,5675,918234.00,69917,72.71,0.25,0.03
