Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,21.38,23.50,21.38,21.53,21.738034088255895400,8566,94,186208.00,8566,100.00,2.12,0.15
29-December-2020,22.10,23.07,22.00,22.50,22.316649957584637927,12967,57,289380.00,12967,100.00,1.07,0.40
28-December-2020,21.97,21.98,20.66,21.98,21.606968486462494451,13518,67,292083.00,13518,100.00,1.32,0.01
24-December-2020,21.25,21.28,20.00,20.94,21.084379865075246497,19270,104,406296.00,19270,100.00,1.28,-0.31
23-December-2020,18.50,20.27,18.50,20.27,19.663034578320841468,15877,69,312190.00,15877,100.00,1.77,1.77
22-December-2020,19.31,19.31,19.31,19.31,19.309540150995195607,1457,27,28134.00,1457,100.00,0.00,0.00
21-December-2020,21.35,21.80,20.32,20.32,20.501177122282232377,7221,60,148039.00,7221,100.00,1.48,-1.03
18-December-2020,23.00,23.00,20.91,21.38,21.021830562787903064,9986,46,209924.00,9986,100.00,2.09,-1.62
17-December-2020,23.90,23.97,21.97,22.01,22.978853270533954919,20807,130,478121.00,20807,100.00,2.00,-1.89
16-December-2020,23.11,23.11,21.50,23.11,22.836932260576174409,38530,216,879907.00,38530,100.00,1.61,0.00
15-December-2020,22.01,22.01,22.01,22.01,22.009946763799383580,7138,24,157107.00,7138,100.00,0.00,0.00
14-December-2020,20.97,20.97,20.97,20.97,20.969823973176865046,2386,17,50034.00,2386,100.00,0.00,0.00
11-December-2020,19.98,19.98,19.98,19.98,19.979819067501739735,2874,12,57422.00,2874,100.00,0.00,0.00
10-December-2020,19.03,19.03,19.03,19.03,19.029770992366412213,3930,11,74787.00,3930,100.00,0.00,0.00
9-December-2020,17.27,18.13,17.27,18.13,17.547318908748824082,5315,14,93264.00,5315,100.00,0.86,0.86
8-December-2020,17.27,17.27,17.27,17.27,17.269859154929577464,1775,10,30654.00,1775,100.00,0.00,0.00
7-December-2020,16.45,16.45,16.45,16.45,16.449814126394052044,1614,11,26550.00,1614,100.00,0.00,0.00
4-December-2020,15.89,16.00,15.13,15.67,15.645404387027317992,7431,51,116261.00,7431,100.00,0.87,-0.22
3-December-2020,14.80,15.75,14.80,15.63,15.401763841254287114,6123,67,94305.00,6123,100.00,0.95,0.83
2-December-2020,15.40,15.70,14.40,15.54,14.994092009685230024,10325,74,154814.00,10325,100.00,1.30,0.14
1-December-2020,15.39,15.39,14.75,15.15,14.900245872848612574,2847,27,42421.00,2847,100.00,0.64,-0.24
27-November-2020,14.30,15.25,14.25,14.66,14.684584980237154150,6325,44,92880.00,6325,100.00,1.00,0.36
26-November-2020,14.32,14.90,14.32,14.90,14.700000000000000000,830,6,12201.00,830,100.00,0.58,0.58
25-November-2020,14.25,15.00,14.24,14.38,14.619847729062746127,3809,25,55687.00,3809,100.00,0.76,0.13
24-November-2020,15.40,15.40,14.20,14.50,14.565025808888329346,7943,38,115690.00,7943,100.00,1.20,-0.90
23-November-2020,15.20,15.20,14.25,14.90,14.803686635944700460,4340,31,64248.00,4340,100.00,0.95,-0.30
20-November-2020,15.00,15.00,13.81,14.50,14.284596708929053142,3707,35,52953.00,3707,100.00,1.19,-0.50
19-November-2020,15.00,15.00,14.06,14.43,14.455489614243323442,5392,36,77944.00,5392,100.00,0.94,-0.57
18-November-2020,14.41,14.74,14.10,14.50,14.385259631490787269,597,10,8588.00,597,100.00,0.64,0.09
17-November-2020,14.95,14.98,14.15,14.41,14.422897196261682242,4708,41,67903.00,4708,100.00,0.83,-0.54
14-November-2020,15.20,15.20,14.35,14.73,14.393238434163701067,562,9,8089.00,562,100.00,0.85,-0.47
13-November-2020,15.00,15.05,14.05,14.63,14.719356019026710574,5466,29,80456.00,5466,100.00,1.00,-0.37
12-November-2020,14.55,14.90,14.00,14.34,14.404523258802364430,3891,22,56048.00,3891,100.00,0.90,-0.21
11-November-2020,14.64,14.90,14.00,14.20,14.510991695163654127,2047,13,29704.00,2047,100.00,0.90,-0.44
10-November-2020,14.99,14.99,14.25,14.31,14.472527472527472527,1911,19,27657.00,1911,100.00,0.74,-0.68
9-November-2020,14.40,14.90,13.80,14.30,14.311682242990654205,6420,38,91881.00,6420,100.00,1.10,-0.10
6-November-2020,14.10,14.80,13.72,14.28,14.440236898779612347,5572,32,80461.00,5572,100.00,1.08,0.18
5-November-2020,14.00,14.69,14.00,14.10,14.082952815829528158,1314,10,18505.00,1314,100.00,0.69,0.10
4-November-2020,14.90,14.90,13.86,14.13,14.112658792065968353,8974,40,126647.00,8974,100.00,1.04,-0.77
3-November-2020,14.11,14.69,14.11,14.50,14.544256120527306967,531,9,7723.00,531,100.00,0.58,0.39
2-November-2020,14.90,14.90,14.07,14.07,14.220000000000000000,1000,7,14220.00,1000,100.00,0.83,-0.83
30-October-2020,14.30,15.02,14.30,14.79,14.821267568284274728,3771,21,55891.00,3771,100.00,0.72,0.49
29-October-2020,15.00,15.00,14.00,14.40,14.199541941024906956,3493,21,49599.00,3493,100.00,1.00,-0.60
28-October-2020,15.00,15.00,14.20,14.50,14.300366300366300366,546,12,7808.00,546,100.00,0.80,-0.50
27-October-2020,14.26,15.25,14.25,14.80,14.761733931240657698,3345,33,49378.00,3345,100.00,1.00,0.54
26-October-2020,14.93,15.22,14.25,14.99,14.862959285004965243,2014,17,29934.00,2014,100.00,0.97,0.06
23-October-2020,15.00,15.00,14.33,14.50,14.691417550626808100,1037,20,15235.00,1037,100.00,0.67,-0.50
22-October-2020,14.40,14.81,14.30,14.67,14.503767491926803013,929,14,13474.00,929,100.00,0.51,0.27
21-October-2020,14.80,15.00,14.30,14.85,14.736830256641152633,4442,33,65461.00,4442,100.00,0.70,0.05
20-October-2020,14.15,14.84,14.10,14.31,14.308283049917718047,1823,23,26084.00,1823,100.00,0.74,0.16
19-October-2020,15.00,15.00,14.26,14.84,14.697130712008501594,941,11,13830.00,941,100.00,0.74,-0.16
16-October-2020,14.84,14.84,14.80,14.80,14.800000000000000000,25,3,370.00,25,100.00,0.04,-0.04
15-October-2020,15.25,15.25,14.21,14.50,14.594182334161050017,2819,36,41141.00,2819,100.00,1.04,-0.75
14-October-2020,15.25,15.25,14.33,14.80,14.615531205335874225,2099,31,30678.00,2099,100.00,0.92,-0.45
13-October-2020,15.25,15.75,14.25,15.08,15.024745417515274949,9820,62,147543.00,9820,100.00,1.50,-0.17
12-October-2020,14.87,15.10,14.22,15.00,14.891940298507462686,1675,25,24944.00,1675,100.00,0.88,0.13
9-October-2020,15.00,15.50,14.87,14.90,15.101562500000000000,2560,44,38660.00,2560,100.00,0.63,-0.10
8-October-2020,15.75,15.75,15.05,15.65,15.435865504358655043,803,9,12395.00,803,100.00,0.70,-0.10
7-October-2020,15.11,15.80,15.00,15.01,15.038073038073038073,1287,14,19354.00,1287,100.00,0.80,-0.10
6-October-2020,14.70,15.75,14.50,15.06,15.261722866174920969,7592,54,115867.00,7592,100.00,1.25,0.36
5-October-2020,15.15,15.15,14.20,15.05,14.796998420221169036,1266,19,18733.00,1266,100.00,0.95,-0.10
1-October-2020,15.65,15.65,14.25,14.45,14.737983587338804220,3412,41,50286.00,3412,100.00,1.40,-1.20
30-September-2020,15.85,15.85,14.75,15.00,15.324503311258278145,151,10,2314.00,151,100.00,1.10,-0.85
29-September-2020,16.00,16.15,15.10,15.45,15.531914893617021276,752,11,11680.00,752,100.00,1.05,-0.55
28-September-2020,15.45,15.45,15.00,15.45,15.439572192513368983,935,7,14436.00,935,100.00,0.45,0.00
25-September-2020,15.45,15.45,14.50,14.75,15.047916666666666666,2880,21,43338.00,2880,100.00,0.95,-0.70
24-September-2020,15.60,15.60,14.70,14.75,14.782911944202266782,1147,14,16956.00,1147,100.00,0.90,-0.85
23-September-2020,15.90,15.90,15.30,15.40,15.429846938775510204,2352,27,36291.00,2352,100.00,0.60,-0.50
22-September-2020,16.80,16.80,16.00,16.00,16.453995157384987893,1652,21,27182.00,1652,100.00,0.80,-0.80
21-September-2020,16.90,16.90,16.75,16.75,16.854103343465045592,329,5,5545.00,329,100.00,0.15,-0.15
18-September-2020,16.90,17.45,16.75,16.90,16.902268760907504363,573,17,9685.00,573,100.00,0.70,0.00
17-September-2020,17.90,17.90,16.65,16.95,17.102326885337818895,3567,37,61004.00,3567,100.00,1.25,-0.95
16-September-2020,17.05,17.55,16.80,17.50,17.106520335700451904,1549,25,26498.00,1549,100.00,0.75,0.45
15-September-2020,17.75,17.75,16.50,17.35,17.162655971479500891,4488,39,77026.00,4488,100.00,1.25,-0.40
