Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,123.00,124.25,115.50,117.60,118.826052834211929159,67532,1765,8024561.00,38910,57.62,8.75,-5.40
29-December-2020,115.00,124.10,114.05,121.70,120.886944256823870634,151014,3830,18255621.00,58111,38.48,10.05,6.70
28-December-2020,111.00,114.90,110.80,114.30,113.846786726391809123,21878,1014,2490740.00,9309,42.55,4.10,3.30
24-December-2020,107.10,114.80,107.00,110.40,111.699513495501499500,75025,2356,8380256.00,45261,60.33,7.80,3.30
23-December-2020,105.05,110.00,103.55,109.20,108.113048416867812011,35215,2594,3807201.00,26548,75.39,6.45,4.15
22-December-2020,101.00,105.60,96.00,105.00,100.265524172220459113,28359,1113,2843430.00,16391,57.80,9.60,4.00
21-December-2020,104.00,106.90,95.00,100.80,103.484570100116239829,26669,695,2759830.00,16471,61.76,11.90,-3.20
18-December-2020,106.50,106.50,102.30,103.85,104.103838473485688928,18028,747,1876784.00,14048,77.92,4.20,-2.65
17-December-2020,105.00,107.00,104.75,105.25,105.703213728549141965,16025,715,1693894.00,10092,62.98,2.25,0.25
16-December-2020,109.80,109.80,105.05,105.50,106.453235775313579349,22004,712,2342397.00,13491,61.31,4.75,-4.30
15-December-2020,112.50,112.50,105.55,106.00,106.543954977682903163,15459,459,1647063.00,10167,65.77,6.95,-6.50
14-December-2020,106.95,111.00,105.95,109.90,108.809526975368148123,30083,1150,3273317.00,19816,65.87,5.05,2.95
11-December-2020,108.05,109.10,104.00,105.00,106.330190612830498052,24395,944,2593925.00,12724,52.16,5.10,-3.05
10-December-2020,106.00,108.65,104.20,108.30,106.886207573082205218,20388,940,2179196.00,12898,63.26,4.45,2.30
9-December-2020,109.85,112.05,108.10,108.95,110.877435365582635750,26998,716,2993469.00,17340,64.23,3.95,-0.90
8-December-2020,107.60,111.65,104.70,109.90,109.132756944799713511,19547,665,2133218.00,7569,38.72,6.95,2.30
7-December-2020,109.30,112.35,106.85,110.30,110.647956240676280457,50275,1354,5562826.00,37849,75.28,5.50,1.00
4-December-2020,104.30,112.75,104.30,109.00,110.173255460871025887,154783,4342,17052947.00,55160,35.64,8.45,4.70
3-December-2020,103.50,104.50,102.30,103.90,103.897565110912259219,42466,1065,4412114.00,26658,62.77,2.20,0.40
2-December-2020,103.70,104.05,102.45,102.95,103.279344010530934620,18232,616,1882989.00,9598,52.64,1.60,-0.75
1-December-2020,105.85,105.85,102.00,103.30,103.121188428459734167,21743,522,2242164.00,10893,50.10,3.85,-2.55
27-November-2020,103.00,104.25,102.00,103.00,102.965841551825484945,15311,481,1576510.00,9970,65.12,2.25,0.00
