Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,90.20,91.00,86.50,87.40,88.360882385668187381,35948,666,3176397.00,21256,59.13,4.50,-2.80
29-December-2020,92.80,93.55,89.75,90.30,91.295808745649871387,33045,390,3016870.00,14009,42.39,3.80,-2.50
28-December-2020,90.90,91.50,90.00,90.20,90.488050383652814829,36361,449,3290236.00,23380,64.30,1.50,-0.70
24-December-2020,91.80,92.80,89.50,89.85,90.386344863482580309,88377,1111,7988074.00,38872,43.98,3.30,-1.95
23-December-2020,83.90,95.00,83.00,90.55,91.105500301564588039,84559,2677,7703790.00,40206,47.55,12.00,6.65
22-December-2020,85.50,88.30,79.50,83.90,82.992700729927007299,35757,887,2967570.00,15867,44.37,8.80,-1.60
21-December-2020,92.00,93.70,82.15,85.50,88.417044186946524916,87854,1810,7767791.00,46464,52.89,11.55,-6.50
18-December-2020,98.50,98.50,91.75,93.55,93.313031509610185321,40686,639,3796534.00,13640,33.52,6.75,-4.95
17-December-2020,98.00,99.85,95.75,96.15,98.024394999147028001,82066,1324,8044470.00,41288,50.31,4.10,-1.85
16-December-2020,100.00,100.00,95.25,95.75,97.448499052800310875,82348,1924,8024689.00,51238,62.22,4.75,-4.25
15-December-2020,101.25,101.75,96.00,97.25,98.581200770173288990,114260,2046,11263888.00,53245,46.60,5.75,-4.00
14-December-2020,92.20,103.75,91.40,100.05,98.111429808597018424,307153,4875,30135220.00,112502,36.63,12.35,7.85
11-December-2020,84.25,96.40,84.25,91.15,92.483749756315968748,466793,5328,43170767.00,222224,47.61,12.15,6.90
10-December-2020,80.00,82.10,78.20,81.90,80.506685035058902488,56619,587,4558208.00,36435,64.35,3.90,1.90
9-December-2020,85.40,85.40,82.25,82.70,83.371631148531603754,24823,371,2069534.00,12572,50.65,3.15,-2.70
8-December-2020,88.00,89.05,81.15,83.35,84.503285773488840210,33782,585,2854690.00,15837,46.88,7.90,-4.65
7-December-2020,87.70,88.65,86.50,86.80,87.345597123640083067,32263,386,2818031.00,19479,60.38,2.15,-0.90
4-December-2020,85.00,89.00,84.10,86.35,86.536996450525041877,135513,1304,11726888.00,85932,63.41,4.90,1.35
3-December-2020,76.75,86.70,76.75,84.80,83.642176111366471862,152290,1682,12737867.00,66987,43.99,9.95,8.05
2-December-2020,77.15,77.65,75.50,76.20,76.593912003190216668,15046,164,1152432.00,11163,74.19,2.15,-0.95
1-December-2020,77.25,78.25,76.50,77.65,77.587730061349693251,38305,672,2971998.00,30595,79.87,1.75,0.40
27-November-2020,75.65,77.90,75.45,76.75,76.840253475834673224,31719,411,2437296.00,17238,54.35,2.45,1.10
26-November-2020,74.00,75.65,72.75,75.00,74.810003808556557064,39385,692,2946392.00,27200,69.06,2.90,1.00
25-November-2020,75.20,77.50,73.35,74.15,75.545003898204498644,85937,1637,6492111.00,32437,37.74,4.15,-1.05
24-November-2020,73.40,73.65,72.10,72.75,72.765525785968716122,6457,150,469847.00,2565,39.72,1.55,-0.65
23-November-2020,72.50,75.60,71.80,72.90,73.632200465951733091,56229,699,4140265.00,22561,40.12,3.80,0.40
20-November-2020,70.15,72.40,69.55,71.95,71.121836764778143580,40702,2036,2894801.00,30277,74.39,2.85,1.80
19-November-2020,72.00,73.00,67.00,70.05,70.536500547645125958,36520,418,2575993.00,22448,61.47,6.00,-1.95
18-November-2020,70.30,75.40,70.30,72.85,72.836051692506199471,49601,977,3612741.00,29565,59.61,5.10,2.55
17-November-2020,71.85,73.50,70.90,71.30,72.080135291447647773,68297,1565,4922857.00,45302,66.33,2.60,-0.55
14-November-2020,69.95,72.00,69.55,71.55,71.182745943204868154,15776,290,1122979.00,11283,71.52,2.45,1.60
13-November-2020,68.00,70.60,65.70,69.80,69.483239273815190045,58828,919,4087560.00,46240,78.60,4.90,1.80
12-November-2020,64.15,68.00,64.15,67.30,66.518355054779583571,19259,353,1281077.00,12611,65.48,3.85,3.15
11-November-2020,66.80,66.80,64.30,65.60,65.416208043543997580,16535,473,1081657.00,11092,67.08,2.50,-1.20
10-November-2020,65.50,67.50,65.25,65.50,66.214969618854722887,10862,302,719227.00,5792,53.32,2.25,0.00
9-November-2020,64.10,65.30,64.10,64.35,64.716936217881397465,14283,442,924352.00,10878,76.16,1.20,0.25
6-November-2020,63.95,64.90,63.40,64.10,64.248706624605678233,15850,283,1018342.00,11616,73.29,1.50,0.15
5-November-2020,63.00,64.50,63.00,63.90,63.727688153430727688,14443,164,920419.00,10332,71.54,1.50,0.90
4-November-2020,63.85,64.25,62.10,62.70,63.529399444997120268,19099,426,1213348.00,12800,67.02,2.15,-1.15
3-November-2020,63.95,64.05,63.00,63.15,63.349949815991970558,2989,160,189353.00,2414,80.76,1.05,-0.80
2-November-2020,63.25,64.20,62.45,63.20,63.331852450188476036,7428,178,470429.00,4859,65.41,1.75,-0.05
30-October-2020,64.95,66.00,63.00,63.90,64.641851748474819570,25079,484,1621153.00,12455,49.66,3.00,-1.05
29-October-2020,62.00,64.80,60.75,64.45,63.331213248529941197,24999,655,1583217.00,14205,56.82,4.05,2.45
28-October-2020,65.65,65.65,62.25,62.40,63.247561845861084681,16816,317,1063571.00,12687,75.45,3.40,-3.25
27-October-2020,66.15,66.15,65.00,65.65,65.495269117418954552,6447,135,422248.00,3737,57.96,1.15,-0.50
26-October-2020,67.60,67.65,65.35,66.05,66.228161921363548324,25815,385,1709680.00,18297,70.88,2.30,-1.55
23-October-2020,68.05,68.30,67.50,67.60,67.790739008419083255,10690,231,724683.00,7688,71.92,0.80,-0.45
22-October-2020,68.30,68.35,67.20,67.40,67.477274016909720251,17623,148,1189152.00,14951,84.84,1.15,-0.90
21-October-2020,68.60,69.75,67.55,68.75,68.516100405679513184,23664,637,1621365.00,14557,61.52,2.20,0.15
20-October-2020,67.50,68.45,66.45,67.20,67.443341815097540288,11790,226,795157.00,8093,68.64,2.00,-0.30
19-October-2020,68.95,69.05,67.00,68.10,67.915089122389075594,23507,493,1596480.00,16124,68.59,2.05,-0.85
16-October-2020,68.35,68.85,67.65,67.90,68.125245505363347937,6619,133,450921.00,5043,76.19,1.20,-0.45
15-October-2020,69.60,70.00,66.50,67.65,68.421161188396892965,22787,372,1559113.00,16493,72.38,3.50,-1.95
14-October-2020,70.90,70.90,68.50,69.00,69.638040557048619594,16372,356,1140114.00,8877,54.22,2.40,-1.90
13-October-2020,70.00,71.65,69.00,69.85,70.028607042692427547,16045,381,1123609.00,9119,56.83,2.65,-0.15
12-October-2020,73.40,73.75,70.10,70.50,71.133567211431505091,11687,384,831338.00,5389,46.11,3.65,-2.90
9-October-2020,71.70,73.00,70.60,71.50,71.685781534182090510,18694,377,1340094.00,6834,36.56,2.40,-0.20
8-October-2020,75.55,75.65,71.15,71.55,72.981777735706171904,21128,647,1541959.00,12295,58.19,4.50,-4.00
7-October-2020,75.10,78.65,73.25,75.80,75.756294768511173397,170181,2529,12892282.00,75021,44.08,5.40,0.70
6-October-2020,70.00,78.40,69.00,77.00,76.017396041504363829,354276,4694,26931139.00,82195,23.20,9.40,7.00
5-October-2020,70.75,71.25,68.40,68.95,69.489836500220945647,18104,482,1258044.00,11917,65.83,2.85,-1.80
1-October-2020,69.85,70.95,69.50,70.05,70.236758809875501160,14217,235,998556.00,8411,59.16,1.45,0.20
30-September-2020,73.35,73.75,71.95,72.45,72.781797836628123834,2681,60,195128.00,893,33.31,1.80,-0.90
29-September-2020,74.25,74.60,72.20,72.65,73.201738453554748313,15416,308,1128478.00,7332,47.56,2.40,-1.60
28-September-2020,72.85,76.00,72.60,74.05,74.848389654751738440,32788,478,2454129.00,19636,59.89,3.40,1.20
25-September-2020,70.35,72.30,68.50,71.70,70.859956443518606192,10561,413,748352.00,4841,45.84,3.80,1.35
24-September-2020,66.20,69.35,66.20,68.75,68.134566019573239210,24932,510,1698731.00,12993,52.11,3.15,2.55
23-September-2020,70.65,71.10,67.55,69.65,69.692980108821692980,11211,212,781328.00,3686,32.88,3.55,-1.00
22-September-2020,69.45,70.50,63.05,69.30,67.374679885392631659,39439,583,2657190.00,18816,47.71,7.45,-0.15
21-September-2020,75.00,75.05,69.25,69.75,71.415873986848141917,32695,527,2334942.00,17886,54.71,5.80,-5.25
18-September-2020,77.50,77.70,73.85,74.45,75.749336993439724561,42986,488,3256161.00,25777,59.97,3.85,-3.05
17-September-2020,79.00,79.75,75.55,75.95,77.933058164911281905,21078,258,1642673.00,11725,55.63,4.20,-3.05
16-September-2020,76.20,83.00,75.55,79.45,79.614817331355700471,120683,1625,9608155.00,73651,61.03,7.45,3.25
15-September-2020,77.00,77.50,73.95,75.30,75.477825006014916994,12469,228,941133.00,6455,51.77,3.55,-1.70
14-September-2020,79.70,79.70,73.95,76.50,76.281552221114732900,74242,1035,5663295.00,41409,55.78,5.75,-3.20
11-September-2020,74.00,75.60,72.65,73.75,73.811846197342380548,14148,179,1044290.00,9242,65.32,2.95,-0.25
10-September-2020,71.00,75.85,70.70,73.85,73.447092155523513192,39531,577,2903437.00,22232,56.24,5.15,2.85
9-September-2020,70.50,70.75,66.50,69.10,68.917881352177572991,45142,664,3111091.00,28372,62.85,4.25,-1.40
8-September-2020,74.80,76.30,70.35,71.40,73.408070388349514563,36256,409,2661483.00,16371,45.15,5.95,-3.40
7-September-2020,73.00,76.45,71.80,73.85,73.836310960888459681,78698,1100,5810770.00,32598,41.42,4.65,0.85
4-September-2020,68.60,73.75,68.60,72.80,72.041482789055604589,61182,892,4407642.00,35412,57.88,5.15,4.20
3-September-2020,71.10,78.00,71.00,73.25,74.000768098316584522,124984,1565,9248912.00,70571,56.46,7.00,2.15
2-September-2020,78.00,78.25,74.45,76.25,76.559989790249688452,66603,673,5099125.00,47653,71.55,3.80,-1.75
1-September-2020,75.45,80.25,75.45,78.00,78.466462998361551064,58592,755,4597507.00,32142,54.86,4.80,2.55
31-August-2020,78.60,81.20,73.70,75.45,77.362259184340467630,113209,1722,8758104.00,60244,53.21,7.50,-3.15
28-August-2020,85.10,85.95,80.65,81.75,83.421069436042212811,59508,917,4964221.00,40317,67.75,5.30,-3.35
27-August-2020,85.90,88.50,84.35,84.70,86.052559633654569065,73155,966,6295175.00,30583,41.81,4.15,-1.20
26-August-2020,88.15,88.15,85.20,85.45,86.635400344719523660,51056,598,4423257.00,32512,63.68,2.95,-2.70
25-August-2020,90.85,91.00,85.65,87.10,87.930836744890121772,134103,1146,11791789.00,65893,49.14,5.35,-3.75
24-August-2020,95.15,95.30,89.50,90.15,92.198039116013674084,157378,1886,14509943.00,75252,47.82,5.80,-5.00
21-August-2020,81.80,93.00,81.80,91.70,89.956692882109945980,251760,2301,22647497.00,106407,42.27,11.20,9.90
20-August-2020,80.50,82.75,80.50,80.90,81.226708344186854215,34551,264,2806464.00,25115,72.69,2.25,0.40
19-August-2020,77.20,83.85,76.90,82.30,79.597811809660278225,66996,756,5332735.00,40715,60.77,6.95,5.10
18-August-2020,79.05,79.25,75.80,77.05,77.397386625672559569,15612,178,1208328.00,6879,44.06,3.45,-2.00
17-August-2020,79.00,79.35,77.15,77.90,78.007454603376871615,15695,270,1224327.00,9296,59.23,2.20,-1.10
14-August-2020,84.00,84.45,76.10,77.95,79.745400528169014084,45440,625,3623631.00,27176,59.81,8.35,-6.05
13-August-2020,82.70,84.75,82.50,82.95,83.618269688925192294,29382,377,2456872.00,17983,61.20,2.25,0.25
12-August-2020,81.75,84.95,80.95,82.35,83.330678949696827751,38427,476,3202148.00,20119,52.36,4.00,0.60
11-August-2020,80.75,82.25,79.50,81.85,81.402507525263384218,74416,763,6057649.00,46676,62.72,2.75,1.10
10-August-2020,81.50,85.25,77.75,80.00,82.309309481216457960,69875,750,5751363.00,33437,47.85,7.50,-1.50
7-August-2020,81.75,86.90,78.55,81.40,82.070556503000506625,140143,2041,11501614.00,53484,38.16,8.35,-0.35
6-August-2020,75.50,78.75,75.00,78.75,78.093853608773272124,62736,385,4899296.00,55113,87.85,3.75,3.25
5-August-2020,74.75,75.00,69.20,75.00,73.188853447901748904,92172,851,6745963.00,65810,71.40,5.80,0.25
